Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;ssim;psnr;mse;;avg fs;min fs;max fs;median
cathedral;58;0,083118747;4,27;1473555;2000x3008;1,9595;0,955985492;37,77290222;10,85900765;;;;;
cathedral;59;0,083252718;4,17;1490467;2000x3008;1,982;0,956390517;37,8190942;10,74412223;;;;;
cathedral;60;0,08427047;4,36;1510131;2000x3008;2,0081;0,956949678;37,8825436;10,58829422;;;;;
cathedral;61;0,084672872;4,15;1549704;2000x3008;2,0607;0,956348928;37,977787;10,35861425;;;;;
cathedral;62;0,085642064;4,35;1570885;2000x3008;2,0889;0,956844699;38,03627944;10,22003579;;;;;
cathedral;63;0,085987065;4,36;1610191;2000x3008;2,1412;0,95760479;38,12339247;10,01707934;;;;;
cathedral;64;0,0884833;4,58;1629440;2000x3008;2,1668;0,958050181;38,1788269;9,890031416;;;;;
cathedral;65;0,087258328;4,47;1676137;2000x3008;2,2289;0,960465424;38,29191186;9,635831006;;;;;
cathedral;66;0,08818904;4,65;1698788;2000x3008;2,259;0,960960169;38,35489228;9,497102671;;;;;
cathedral;67;0,097491904;5,81;1728380;2000x3008;2,2983;0,961587606;38,4312052;9,331680075;;;;;
cathedral;68;0,088820402;4,55;1785023;2000x3008;2,3737;0,960997511;38,54627445;9,087677693;;;;;
cathedral;69;0,089747514;4,59;1813668;2000x3008;2,4117;0,96150263;38,60897764;8,957412954;;;;;
cathedral;70;0,090535206;4,51;1873247;2000x3008;2,491;0,962535396;38,74345741;8,684296044;;;;;
cathedral;71;0,092901152;4,68;1912560;2000x3008;2,5432;0,964504132;38,83768527;8,497904255;;;;;
cathedral;72;0,091595518;4,51;1944161;2000x3008;2,5853;0,965157825;38,92734717;8,32426014;;;;;
cathedral;73;0,092295211;4,6;1997371;2000x3008;2,656;0,965743756;39,0068069;8,173341977;;;;;
cathedral;74;0,094335675;4,82;2074249;2000x3008;2,7583;0,967049102;39,17678633;7,859623227;;;;;
cathedral;75;0,094696756;4,83;2082108;2000x3008;2,7687;0,967301233;39,21405162;7,792471077;;;;;
cathedral;76;0,097780594;5,37;2136376;2000x3008;2,8409;0,968067442;39,32582388;7,594478779;;;;;
cathedral;77;0,098014784;5,57;2228077;2000x3008;2,9628;0,969318087;39,51412643;7,272231882;;;;;
cathedral;78;0,09996856;5,27;2298632;2000x3008;3,0566;0,969963082;39,61284236;7,108797207;;;;;
cathedral;79;0,10004319;5,26;2354867;2000x3008;3,1314;0,970727926;39,7359445;6,910125111;;;;;
cathedral;80;0,100611621;5,21;2424639;2000x3008;3,2242;0,971156948;39,86964875;6,70062766;;;;;
