Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,,,,
rapids,10,0.121407575,5.45,144075,768x512,2.9312,,,,,
rapids,11,0.117992538,5.3,136458,768x512,2.7762,,,,,
rapids,12,0.114290509,5.09,128671,768x512,2.6178,,,,,
rapids,13,0.112470195,5.19,122762,768x512,2.4975,,,,,
rapids,14,0.110430401,4.97,117201,768x512,2.3844,,,,,
rapids,15,0.109108528,4.96,111976,768x512,2.2781,,,,,
rapids,16,0.107679985,4.94,106778,768x512,2.1724,,,,,
rapids,17,0.106048341,5.03,102365,768x512,2.0826,,,,,
rapids,18,0.10528156,4.8,98359,768x512,2.0011,,,,,
rapids,19,0.105024719,4.81,94695,768x512,1.9265,,,,,
rapids,20,0.103443586,4.71,90845,768x512,1.8482,,,,,
rapids,21,0.102592824,4.69,87466,768x512,1.7795,,,,,
rapids,22,0.101235661,4.7,84393,768x512,1.7169,,,,,
rapids,23,0.100145389,4.6,81623,768x512,1.6606,,,,,
rapids,24,0.099616037,4.56,78376,768x512,1.5945,,,,,
rapids,25,0.098084294,4.58,73370,768x512,1.4927,,,,,
rapids,26,0.096449581,4.41,68981,768x512,1.4034,,,,,
rapids,27,0.094869116,4.37,65092,768x512,1.3243,,,,,
rapids,28,0.098703705,4.51,61457,768x512,1.2503,,,,,
rapids,29,0.092583652,4.31,58129,768x512,1.1826,,,,,
rapids,30,0.091334779,4.27,55198,768x512,1.123,,,,,
rapids,31,0.089967857,4.2,51069,768x512,1.039,,,,,
rapids,32,0.089041424,4.18,47620,768x512,0.9688,,,,,
rapids,33,0.08707191,4.06,44558,768x512,0.9065,,,,,
rapids,34,0.085996837,4.03,41837,768x512,0.8511,,,,,
rapids,35,0.085234066,4.04,38828,768x512,0.7899,,,,,
rapids,36,0.083136861,3.96,35883,768x512,0.73,,,,,
rapids,37,0.085671487,4.38,33452,768x512,0.6805,,,,,
rapids,38,0.080418966,3.63,30978,768x512,0.6302,,,,,
rapids,39,0.079162293,4,28535,768x512,0.5805,,,,,
rapids,40,0.077331948,3.72,26445,768x512,0.538,,,,,
rapids,41,0.075640315,3.53,24239,768x512,0.4931,,,,,
rapids,42,0.074787373,3.44,22501,768x512,0.4577,,,,,
rapids,43,0.072161057,3.35,20710,768x512,0.4213,,,,,
rapids,44,0.070689144,3.29,19106,768x512,0.3887,,,,,
rapids,45,0.068318379,3.36,17519,768x512,0.3564,,,,,
rapids,46,0.067487727,3.26,16069,768x512,0.3269,,,,,
rapids,47,0.065817003,3.1,14773,768x512,0.3005,,,,,
rapids,48,0.06453632,3.02,13586,768x512,0.2764,,,,,
rapids,49,0.062684737,3.01,12522,768x512,0.2547,,,,,
rapids,50,0.061475554,2.87,11494,768x512,0.2338,,,,,
rapids,51,0.059836911,2.85,10615,768x512,0.2159,,,,,
rapids,52,0.058482457,2.8,9765,768x512,0.1986,,,,,
rapids,53,0.057025234,2.71,8962,768x512,0.1823,,,,,
rapids,54,0.055374401,2.62,8276,768x512,0.1683,,,,,
rapids,55,0.054370158,2.56,7521,768x512,0.153,,,,,
rapids,56,0.053402916,2.5,6862,768x512,0.1396,,,,,
rapids,57,0.052007003,2.51,6224,768x512,0.1266,,,,,
rapids,58,0.049887029,2.44,5549,768x512,0.1128,,,,,
rapids,59,0.049177527,2.36,4984,768x512,0.1013,,,,,
rapids,60,0.047854154,2.33,4400,768x512,0.0895,,,,,
rapids,61,0.046941732,2.27,3840,768x512,0.0781,,,,,
rapids,62,0.044889168,1.98,3142,768x512,0.0639,,,,,
rapids,63,0.042279862,1.99,2355,768x512,0.0479,,,,,
sailing1,0,0.162808846,7.42,447863,768x512,9.1117,,,,,
sailing1,1,0.147691682,6.51,315787,768x512,6.4247,,,,,
sailing1,2,0.139395184,6.18,256834,768x512,5.2253,,,,,
sailing1,3,0.136357957,6.07,218007,768x512,4.4353,,,,,
sailing1,4,0.132396489,5.9,193971,768x512,3.9463,,,,,
sailing1,5,0.129513073,5.75,173235,768x512,3.5244,,,,,
sailing1,6,0.125904435,5.65,158460,768x512,3.2238,,,,,
sailing1,7,0.122617178,5.59,144906,768x512,2.9481,,,,,
sailing1,8,0.119,5.38,134832,768x512,2.7431,,,,,
sailing1,9,0.113312478,5.11,125120,768x512,2.5455,,,,,
sailing1,10,0.109434499,4.96,117751,768x512,2.3956,,,,,
sailing1,11,0.104648268,4.75,111322,768x512,2.2648,,,,,
sailing1,12,0.10101346,4.74,105017,768x512,2.1365,,,,,
sailing1,13,0.099017676,4.5,99896,768x512,2.0323,,,,,
sailing1,14,0.097499032,4.41,95302,768x512,1.9389,,,,,
sailing1,15,0.09594775,4.35,91178,768x512,1.855,,,,,
sailing1,16,0.095465808,4.4,86937,768x512,1.7687,,,,,
sailing1,17,0.093888375,4.24,83489,768x512,1.6985,,,,,
sailing1,18,0.09184678,4.21,80436,768x512,1.6364,,,,,
sailing1,19,0.091415359,4.19,77379,768x512,1.5742,,,,,
sailing1,20,0.090992448,4.11,74223,768x512,1.51,,,,,
sailing1,21,0.091248429,4.22,71576,768x512,1.4562,,,,,
sailing1,22,0.092738252,4.6,69271,768x512,1.4093,,,,,
sailing1,23,0.089391155,4.29,67041,768x512,1.3639,,,,,
sailing1,24,0.088577454,4.18,64352,768x512,1.3092,,,,,
sailing1,25,0.08735432,3.99,60446,768x512,1.2297,,,,,
sailing1,26,0.084321064,3.92,56819,768x512,1.1559,,,,,
sailing1,27,0.083663423,3.91,53728,768x512,1.093,,,,,
sailing1,28,0.082103909,3.79,50868,768x512,1.0349,,,,,
sailing1,29,0.081258737,3.82,48307,768x512,0.9828,,,,,
sailing1,30,0.079476793,3.69,45870,768x512,0.9332,,,,,
sailing1,31,0.078491372,3.6,42769,768x512,0.8701,,,,,
sailing1,32,0.076778387,3.61,40028,768x512,0.8143,,,,,
sailing1,33,0.075200374,3.58,37497,768x512,0.7628,,,,,
sailing1,34,0.076627007,3.54,35243,768x512,0.717,,,,,
sailing1,35,0.076009066,4.15,32701,768x512,0.6653,,,,,
sailing1,36,0.07310085,4.11,30321,768x512,0.6168,,,,,
sailing1,37,0.072463898,3.93,28218,768x512,0.574,,,,,
sailing1,38,0.072529928,3.99,26110,768x512,0.5312,,,,,
sailing1,39,0.070440524,3.7,24057,768x512,0.4894,,,,,
sailing1,40,0.069240061,3.74,22229,768x512,0.4522,,,,,
sailing1,41,0.066894286,3.48,20323,768x512,0.4134,,,,,
sailing1,42,0.062598347,2.95,18803,768x512,0.3825,,,,,
sailing1,43,0.060877343,2.86,17036,768x512,0.3465,,,,,
sailing1,44,0.059116459,2.8,15694,768x512,0.3192,,,,,
sailing1,45,0.061320504,3.19,14288,768x512,0.2906,,,,,
sailing1,46,0.058111037,3.13,13008,768x512,0.2646,,,,,
sailing1,47,0.058003477,2.9,11812,768x512,0.2403,,,,,
sailing1,48,0.054108208,2.6,10663,768x512,0.2169,,,,,
sailing1,49,0.052074403,2.47,9607,768x512,0.1954,,,,,
sailing1,50,0.051019161,2.44,8791,768x512,0.1788,,,,,
sailing1,51,0.049996689,2.46,7980,768x512,0.1623,,,,,
sailing1,52,0.048544936,2.34,7096,768x512,0.1443,,,,,
sailing1,53,0.047835444,2.32,6401,768x512,0.1302,,,,,
sailing1,54,0.047001203,2.26,5744,768x512,0.1168,,,,,
sailing1,55,0.045934301,2.21,5105,768x512,0.1038,,,,,
sailing1,56,0.045344399,2.23,4583,768x512,0.0932,,,,,
sailing1,57,0.046402702,2.27,4025,768x512,0.0818,,,,,
sailing1,58,0.044670438,2.21,3524,768x512,0.0716,,,,,
sailing1,59,0.043003804,2.08,3077,768x512,0.0626,,,,,
sailing1,60,0.042723153,2.04,2644,768x512,0.0537,,,,,
sailing1,61,0.04124798,1.96,2239,768x512,0.0455,,,,,
sailing1,62,0.039054495,1.88,1790,768x512,0.0364,,,,,
sailing1,63,0.038355603,1.89,1378,768x512,0.028,,,,,
sailing2,0,0.116504904,5.86,343516,480x720,7.9517,,,,,
sailing2,1,0.095096377,4.58,236498,480x720,5.4744,,,,,
sailing2,2,0.087803531,4.7,185884,480x720,4.3028,,,,,
sailing2,3,0.083086532,4.06,151091,480x720,3.4974,,,,,
sailing2,4,0.081971299,3.67,129063,480x720,2.9875,,,,,
sailing2,5,0.078385651,4.11,111125,480x720,2.5723,,,,,
sailing2,6,0.074934254,3.66,98134,480x720,2.2716,,,,,
sailing2,7,0.072429778,3.58,85919,480x720,1.9888,,,,,
sailing2,8,0.070398034,3.45,76602,480x720,1.7731,,,,,
sailing2,9,0.06886071,3.67,67464,480x720,1.5616,,,,,
sailing2,10,0.066604485,3.33,60843,480x720,1.4084,,,,,
sailing2,11,0.064875022,3.24,54884,480x720,1.2704,,,,,
sailing2,12,0.061654735,3.02,49325,480x720,1.1417,,,,,
sailing2,13,0.062165636,3.18,45132,480x720,1.0447,,,,,
sailing2,14,0.059163819,2.95,41821,480x720,0.968,,,,,
sailing2,15,0.059403039,3.03,38957,480x720,0.9017,,,,,
sailing2,16,0.057471065,2.87,36232,480x720,0.8387,,,,,
sailing2,17,0.062300816,3.18,34426,480x720,0.7968,,,,,
sailing2,18,0.056770484,2.92,32724,480x720,0.7575,,,,,
sailing2,19,0.055869752,2.83,31386,480x720,0.7265,,,,,
sailing2,20,0.060638013,3.06,29917,480x720,0.6925,,,,,
sailing2,21,0.05528234,2.77,28843,480x720,0.6676,,,,,
sailing2,22,0.054587029,2.82,27755,480x720,0.6424,,,,,
sailing2,23,0.053960977,2.75,26774,480x720,0.6197,,,,,
sailing2,24,0.053831077,2.7,25662,480x720,0.594,,,,,
sailing2,25,0.053409947,3,24057,480x720,0.5568,,,,,
sailing2,26,0.052491734,2.73,22639,480x720,0.524,,,,,
sailing2,27,0.052158004,2.7,21361,480x720,0.4944,,,,,
sailing2,28,0.052199394,2.66,20173,480x720,0.4669,,,,,
sailing2,29,0.051184582,2.57,19183,480x720,0.444,,,,,
sailing2,30,0.052543425,2.75,18258,480x720,0.4226,,,,,
sailing2,31,0.053001245,2.83,17048,480x720,0.3946,,,,,
sailing2,32,0.05500455,3.04,16002,480x720,0.3704,,,,,
sailing2,33,0.055709771,2.91,14977,480x720,0.3466,,,,,
sailing2,34,0.049139177,2.54,14212,480x720,0.3289,,,,,
sailing2,35,0.049593208,2.55,13229,480x720,0.3062,,,,,
sailing2,36,0.049370688,2.58,12360,480x720,0.2861,,,,,
sailing2,37,0.049020937,2.78,11580,480x720,0.268,,,,,
sailing2,38,0.05074973,2.85,10865,480x720,0.2515,,,,,
sailing2,39,0.0503981,2.89,10066,480x720,0.233,,,,,
sailing2,40,0.04564082,2.27,9433,480x720,0.2183,,,,,
sailing2,41,0.044625947,2.25,8774,480x720,0.2031,,,,,
sailing2,42,0.045494089,2.49,8192,480x720,0.1896,,,,,
sailing2,43,0.047052293,2.63,7590,480x720,0.1756,,,,,
sailing2,44,0.044122276,2.48,7146,480x720,0.1654,,,,,
sailing2,45,0.04544857,2.57,6624,480x720,0.1533,,,,,
sailing2,46,0.04564878,2.62,6206,480x720,0.1436,,,,,
sailing2,47,0.042405993,2.35,5801,480x720,0.1342,,,,,
sailing2,48,0.040058408,1.99,5414,480x720,0.1253,,,,,
sailing2,49,0.040142338,2.04,5048,480x720,0.1168,,,,,
sailing2,50,0.04150527,2.25,4682,480x720,0.1083,,,,,
sailing2,51,0.041922722,2.24,4368,480x720,0.1011,,,,,
sailing2,52,0.037615542,1.9,4071,480x720,0.0942,,,,,
sailing2,53,0.040626749,2.11,3775,480x720,0.0873,,,,,
sailing2,54,0.037228252,1.82,3498,480x720,0.0809,,,,,
sailing2,55,0.03647735,1.78,3206,480x720,0.0742,,,,,
sailing2,56,0.0366731,1.79,2969,480x720,0.0687,,,,,
sailing2,57,0.037465132,1.81,2721,480x720,0.0629,,,,,
sailing2,58,0.036355879,1.88,2477,480x720,0.0573,,,,,
sailing2,59,0.037921963,1.81,2287,480x720,0.0529,,,,,
sailing2,60,0.034314135,1.71,2117,480x720,0.049,,,,,
sailing2,61,0.035607527,1.82,1886,480x720,0.0436,,,,,
sailing2,62,0.035259926,1.72,1627,480x720,0.0376,,,,,
sailing2,63,0.034601086,1.95,1349,480x720,0.0312,,,,,
sailing3,0,0.127784998,7.29,353941,480x720,8.193,,,,,
sailing3,1,0.105113079,5.24,246528,480x720,5.7066,,,,,
sailing3,2,0.095055347,5.12,193845,480x720,4.4871,,,,,
sailing3,3,0.092057321,5.23,158819,480x720,3.6763,,,,,
sailing3,4,0.089933016,5.15,137167,480x720,3.1751,,,,,
sailing3,5,0.086570469,4.6,119253,480x720,2.7604,,,,,
sailing3,6,0.087303971,4.38,105574,480x720,2.4438,,,,,
sailing3,7,0.07796917,4.05,92880,480x720,2.15,,,,,
sailing3,8,0.076686188,3.95,83590,480x720,1.9349,,,,,
sailing3,9,0.075667045,4.11,74393,480x720,1.722,,,,,
sailing3,10,0.074811193,3.93,67566,480x720,1.564,,,,,
sailing3,11,0.074188022,3.87,62019,480x720,1.4356,,,,,
sailing3,12,0.068105429,3.58,56126,480x720,1.2992,,,,,
sailing3,13,0.066222995,3.44,52123,480x720,1.2065,,,,,
sailing3,14,0.071407166,4.52,48762,480x720,1.1287,,,,,
sailing3,15,0.066870996,3.56,45723,480x720,1.0584,,,,,
sailing3,16,0.065302113,3.47,42841,480x720,0.9916,,,,,
sailing3,17,0.062843017,3.29,40728,480x720,0.9427,,,,,
sailing3,18,0.062376616,3.3,38867,480x720,0.8996,,,,,
sailing3,19,0.061635054,3.28,37035,480x720,0.8572,,,,,
sailing3,20,0.060739763,3.19,35357,480x720,0.8184,,,,,
sailing3,21,0.061927295,3.57,33864,480x720,0.7838,,,,,
sailing3,22,0.060130352,3.27,32744,480x720,0.7579,,,,,
sailing3,23,0.060161702,3.18,31473,480x720,0.7285,,,,,
sailing3,24,0.062684117,3.29,29983,480x720,0.694,,,,,
sailing3,25,0.058327008,3.1,28093,480x720,0.6503,,,,,
sailing3,26,0.058131547,3.13,26477,480x720,0.6128,,,,,
sailing3,27,0.063060107,3.4,24932,480x720,0.5771,,,,,
sailing3,28,0.056789064,3.12,23593,480x720,0.5461,,,,,
sailing3,29,0.059352449,3.16,22374,480x720,0.5179,,,,,
sailing3,30,0.057712896,3.07,21261,480x720,0.4921,,,,,
sailing3,31,0.053963098,2.89,19658,480x720,0.455,,,,,
sailing3,32,0.054117648,2.9,18404,480x720,0.426,,,,,
sailing3,33,0.054908929,3.05,17423,480x720,0.4033,,,,,
sailing3,34,0.055632972,3.03,16462,480x720,0.381,,,,,
sailing3,35,0.051574142,2.81,15304,480x720,0.3542,,,,,
sailing3,36,0.051997164,2.85,14393,480x720,0.3331,,,,,
sailing3,37,0.051243752,2.77,13383,480x720,0.3097,,,,,
sailing3,38,0.050852351,2.82,12504,480x720,0.2894,,,,,
sailing3,39,0.049543058,2.69,11648,480x720,0.2696,,,,,
sailing3,40,0.048390545,2.57,10917,480x720,0.2527,,,,,
sailing3,41,0.047587044,2.48,10030,480x720,0.2321,,,,,
sailing3,42,0.046613001,2.47,9392,480x720,0.2174,,,,,
sailing3,43,0.046665502,2.53,8763,480x720,0.2028,,,,,
sailing3,44,0.045239919,2.4,8181,480x720,0.1893,,,,,
sailing3,45,0.044766728,2.37,7600,480x720,0.1759,,,,,
sailing3,46,0.043746355,2.3,7065,480x720,0.1635,,,,,
sailing3,47,0.042937074,2.22,6585,480x720,0.1524,,,,,
sailing3,48,0.042736123,2.29,6088,480x720,0.1409,,,,,
sailing3,49,0.041976581,2.21,5648,480x720,0.1307,,,,,
sailing3,50,0.04119179,2.14,5242,480x720,0.1213,,,,,
sailing3,51,0.040154668,2.1,4839,480x720,0.112,,,,,
sailing3,52,0.04133913,2.15,4431,480x720,0.1025,,,,,
sailing3,53,0.040785519,2.09,4106,480x720,0.095,,,,,
sailing3,54,0.038091173,1.96,3785,480x720,0.0876,,,,,
sailing3,55,0.037287671,2,3532,480x720,0.0817,,,,,
sailing3,56,0.03678796,1.93,3275,480x720,0.0758,,,,,
sailing3,57,0.03688609,1.93,2945,480x720,0.0681,,,,,
sailing3,58,0.036155729,1.82,2681,480x720,0.062,,,,,
sailing3,59,0.035471987,1.81,2455,480x720,0.0568,,,,,
sailing3,60,0.03637197,2,2174,480x720,0.0503,,,,,
sailing3,61,0.035792998,1.77,1938,480x720,0.0448,,,,,
sailing3,62,0.034389135,1.77,1651,480x720,0.0382,,,,,
sailing3,63,0.033330452,1.66,1351,480x720,0.0312,,,,,
sailing4,0,0.156800812,8.2,426006,768x512,8.6671,,,,,
sailing4,1,0.141002687,6.86,299961,768x512,6.1027,,,,,
sailing4,2,0.13280723,6.1,244256,768x512,4.9694,,,,,
sailing4,3,0.127454058,5.9,207210,768x512,4.2156,,,,,
sailing4,4,0.12381448,5.74,183328,768x512,3.7298,,,,,
sailing4,5,0.121233574,5.55,163225,768x512,3.3208,,,,,
sailing4,6,0.118111138,5.48,148345,768x512,3.018,,,,,
sailing4,7,0.115830993,5.36,135686,768x512,2.7605,,,,,
sailing4,8,0.111273713,5.22,125762,768x512,2.5586,,,,,
sailing4,9,0.107154054,5.08,116542,768x512,2.371,,,,,
sailing4,10,0.104819359,4.97,109533,768x512,2.2284,,,,,
sailing4,11,0.101620372,4.75,103213,768x512,2.0998,,,,,
sailing4,12,0.098504065,4.53,97012,768x512,1.9737,,,,,
sailing4,13,0.09616033,4.46,92002,768x512,1.8717,,,,,
sailing4,14,0.094413316,4.34,87371,768x512,1.7775,,,,,
sailing4,15,0.093556704,4.46,83176,768x512,1.6922,,,,,
sailing4,16,0.092098331,4.28,78921,768x512,1.6056,,,,,
sailing4,17,0.089397695,4.2,75665,768x512,1.5394,,,,,
sailing4,18,0.090148107,4.63,72437,768x512,1.4737,,,,,
sailing4,19,0.097142002,4.62,69519,768x512,1.4143,,,,,
sailing4,20,0.091926601,4.43,66356,768x512,1.35,,,,,
sailing4,21,0.086369338,3.97,63798,768x512,1.2979,,,,,
sailing4,22,0.085858007,4.13,61517,768x512,1.2515,,,,,
sailing4,23,0.088420363,4.19,59262,768x512,1.2056,,,,,
sailing4,24,0.083602243,3.88,56608,768x512,1.1516,,,,,
sailing4,25,0.08270281,3.91,52965,768x512,1.0775,,,,,
sailing4,26,0.081548328,3.8,49518,768x512,1.0074,,,,,
sailing4,27,0.079944344,3.76,46559,768x512,0.9472,,,,,
sailing4,28,0.078585031,3.69,43878,768x512,0.8927,,,,,
sailing4,29,0.07794414,3.65,41481,768x512,0.8439,,,,,
sailing4,30,0.076823707,3.71,39108,768x512,0.7956,,,,,
sailing4,31,0.074130441,3.55,36188,768x512,0.7362,,,,,
sailing4,32,0.074451373,3.53,33505,768x512,0.6816,,,,,
sailing4,33,0.07345824,3.46,31262,768x512,0.636,,,,,
sailing4,34,0.072460318,3.5,29248,768x512,0.595,,,,,
sailing4,35,0.070638444,3.33,27007,768x512,0.5494,,,,,
sailing4,36,0.069251221,3.41,24898,768x512,0.5065,,,,,
sailing4,37,0.067710308,3.24,23038,768x512,0.4687,,,,,
sailing4,38,0.066803886,3.25,21264,768x512,0.4326,,,,,
sailing4,39,0.064785431,3.11,19423,768x512,0.3951,,,,,
sailing4,40,0.0641191,3.13,18049,768x512,0.3672,,,,,
sailing4,41,0.062581286,3.11,16353,768x512,0.3327,,,,,
sailing4,42,0.061822105,3.02,15070,768x512,0.3065,,,,,
sailing4,43,0.060020981,2.84,13783,768x512,0.2804,,,,,
sailing4,44,0.058636618,2.8,12650,768x512,0.2573,,,,,
sailing4,45,0.057470546,2.73,11640,768x512,0.2368,,,,,
sailing4,46,0.057033244,2.55,10595,768x512,0.2155,,,,,
sailing4,47,0.055811012,2.73,9655,768x512,0.1964,,,,,
sailing4,48,0.05505141,2.61,8820,768x512,0.1794,,,,,
sailing4,49,0.053774717,2.58,8014,768x512,0.163,,,,,
sailing4,50,0.052782175,2.55,7365,768x512,0.1498,,,,,
sailing4,51,0.052065493,2.57,6723,768x512,0.1367,,,,,
sailing4,52,0.051388132,2.46,6133,768x512,0.1247,,,,,
sailing4,53,0.049601879,2.39,5584,768x512,0.1136,,,,,
sailing4,54,0.048663737,2.36,5079,768x512,0.1033,,,,,
sailing4,55,0.047725624,2.27,4612,768x512,0.0938,,,,,
sailing4,56,0.046601701,2.22,4226,768x512,0.0859,,,,,
sailing4,57,0.046247211,2.34,3783,768x512,0.0769,,,,,
sailing4,58,0.047231663,2.32,3391,768x512,0.0689,,,,,
sailing4,59,0.044652158,2.21,2982,768x512,0.0606,,,,,
sailing4,60,0.043521315,2.08,2588,768x512,0.0526,,,,,
sailing4,61,0.042147932,2.05,2258,768x512,0.0459,,,,,
sailing4,62,0.040733108,1.99,1918,768x512,0.039,,,,,
sailing4,63,0.040176738,2.03,1505,768x512,0.0306,,,,,
statue,0,0.110893921,5.66,359835,480x720,8.3295,,,,,
statue,1,0.099532447,4.86,250823,480x720,5.806,,,,,
statue,2,0.092199252,4.55,198834,480x720,4.6026,,,,,
statue,3,0.087945852,4.35,164876,480x720,3.8165,,,,,
statue,4,0.085061235,4.23,143733,480x720,3.3271,,,,,
statue,5,0.082073419,4.08,125661,480x720,2.9088,,,,,
statue,6,0.079963894,3.92,112448,480x720,2.6029,,,,,
statue,7,0.079973565,4.14,100613,480x720,2.329,,,,,
statue,8,0.075791856,3.78,91499,480x720,2.118,,,,,
statue,9,0.074376573,3.81,83006,480x720,1.9214,,,,,
statue,10,0.071494796,3.67,76512,480x720,1.7711,,,,,
statue,11,0.070853734,3.8,71280,480x720,1.65,,,,,
statue,12,0.067404737,3.45,65933,480x720,1.5262,,,,,
statue,13,0.06867164,3.53,62175,480x720,1.4392,,,,,
statue,14,0.065447102,3.39,58572,480x720,1.3558,,,,,
statue,15,0.065223673,3.39,55541,480x720,1.2856,,,,,
statue,16,0.06401352,3.3,52374,480x720,1.2123,,,,,
statue,17,0.066750516,3.34,49890,480x720,1.1548,,,,,
statue,18,0.062270406,3.2,47817,480x720,1.1068,,,,,
statue,19,0.062061045,3.22,45711,480x720,1.0581,,,,,
statue,20,0.060870493,3.18,43423,480x720,1.0051,,,,,
statue,21,0.061450014,3.39,41700,480x720,0.9652,,,,,
statue,22,0.060379172,3.12,40232,480x720,0.9312,,,,,
statue,23,0.059823761,3.11,38553,480x720,0.8924,,,,,
statue,24,0.059284799,3.03,36739,480x720,0.8504,,,,,
statue,25,0.058004377,3.01,34349,480x720,0.7951,,,,,
statue,26,0.064945752,3.3,32128,480x720,0.7437,,,,,
statue,27,0.057949597,3,30258,480x720,0.7004,,,,,
statue,28,0.056329303,2.96,28426,480x720,0.658,,,,,
statue,29,0.055609192,2.88,26856,480x720,0.6216,,,,,
statue,30,0.056226613,2.92,25294,480x720,0.5855,,,,,
statue,31,0.05471615,2.94,23499,480x720,0.5439,,,,,
statue,32,0.054515089,2.89,21876,480x720,0.5063,,,,,
statue,33,0.053421226,2.72,20459,480x720,0.4735,,,,,
statue,34,0.058306377,2.99,19291,480x720,0.4465,,,,,
statue,35,0.052102434,2.68,17947,480x720,0.4154,,,,,
statue,36,0.053760467,2.86,16613,480x720,0.3845,,,,,
statue,37,0.051530492,2.63,15517,480x720,0.3591,,,,,
statue,38,0.049980899,2.63,14346,480x720,0.332,,,,,
statue,39,0.048876327,2.59,13307,480x720,0.308,,,,,
statue,40,0.048375226,2.55,12426,480x720,0.2876,,,,,
statue,41,0.048216635,2.61,11531,480x720,0.2669,,,,,
statue,42,0.047091193,2.49,10776,480x720,0.2494,,,,,
statue,43,0.045944591,2.39,9919,480x720,0.2296,,,,,
statue,44,0.04545871,2.31,9204,480x720,0.213,,,,,
statue,45,0.044785037,2.28,8507,480x720,0.1969,,,,,
statue,46,0.043957865,2.22,7884,480x720,0.1825,,,,,
statue,47,0.043567425,2.18,7344,480x720,0.17,,,,,
statue,48,0.042869294,2.22,6873,480x720,0.159,,,,,
statue,49,0.042286773,2.13,6357,480x720,0.1471,,,,,
statue,50,0.04147928,2.18,5921,480x720,0.137,,,,,
statue,51,0.04146423,2.22,5536,480x720,0.1281,,,,,
statue,52,0.040724309,2.11,5143,480x720,0.119,,,,,
statue,53,0.040193568,2,4752,480x720,0.11,,,,,
statue,54,0.039107535,2.01,4394,480x720,0.1017,,,,,
statue,55,0.038671814,1.94,4032,480x720,0.0933,,,,,
statue,56,0.039489166,1.97,3659,480x720,0.0846,,,,,
statue,57,0.037221011,1.83,3339,480x720,0.0772,,,,,
statue,58,0.036419569,1.83,3031,480x720,0.0701,,,,,
statue,59,0.035969318,1.77,2773,480x720,0.0641,,,,,
statue,60,0.035651997,1.73,2495,480x720,0.0577,,,,,
statue,61,0.035380807,1.83,2217,480x720,0.0513,,,,,
statue,62,0.035024446,1.73,1888,480x720,0.0437,,,,,
statue,63,0.033618293,1.67,1486,480x720,0.0343,,,,,
stream,0,0.160618431,8.11,581661,768x512,11.8339,,,,,
stream,1,0.166928314,7.57,448492,768x512,9.1245,,,,,
stream,2,0.157187002,7.11,378432,768x512,7.6992,,,,,
stream,3,0.156052151,7.56,331800,768x512,6.7504,,,,,
stream,4,0.151654441,6.84,301497,768x512,6.1339,,,,,
stream,5,0.150639468,6.94,275900,768x512,5.6131,,,,,
stream,6,0.148483494,6.76,256949,768x512,5.2276,,,,,
stream,7,0.143959984,6.53,239601,768x512,4.8746,,,,,
stream,8,0.138981263,6.31,226025,768x512,4.5984,,,,,
stream,9,0.136189638,6.27,212963,768x512,4.3327,,,,,
stream,10,0.131162867,6.01,202624,768x512,4.1223,,,,,
stream,11,0.126174535,5.72,193442,768x512,3.9355,,,,,
stream,12,0.121731906,5.58,184495,768x512,3.7535,,,,,
stream,13,0.116580705,5.28,177208,768x512,3.6053,,,,,
stream,14,0.116035204,5.3,170556,768x512,3.4699,,,,,
stream,15,0.114268729,5.35,164422,768x512,3.3451,,,,,
stream,16,0.112374345,5.16,158278,768x512,3.2201,,,,,
stream,17,0.112291395,5.24,153187,768x512,3.1165,,,,,
stream,18,0.109732759,5.11,148302,768x512,3.0172,,,,,
stream,19,0.111096073,5.13,143811,768x512,2.9258,,,,,
stream,20,0.108458627,4.96,139270,768x512,2.8334,,,,,
stream,21,0.107674875,5.03,135334,768x512,2.7533,,,,,
stream,22,0.106134852,5.04,131482,768x512,2.675,,,,,
stream,23,0.105022979,4.87,127978,768x512,2.6037,,,,,
stream,24,0.103558066,4.81,123621,768x512,2.515,,,,,
stream,25,0.102906484,4.74,117395,768x512,2.3884,,,,,
stream,26,0.101414121,4.73,111604,768x512,2.2705,,,,,
stream,27,0.100324019,4.65,106512,768x512,2.1669,,,,,
stream,28,0.099149936,4.57,101648,768x512,2.068,,,,,
stream,29,0.097108902,4.54,97089,768x512,1.9752,,,,,
stream,30,0.096715001,4.48,93061,768x512,1.8933,,,,,
stream,31,0.095237238,4.42,87466,768x512,1.7795,,,,,
stream,32,0.094591546,4.4,82448,768x512,1.6774,,,,,
stream,33,0.093670374,4.56,77906,768x512,1.585,,,,,
stream,34,0.09169741,4.26,73681,768x512,1.499,,,,,
stream,35,0.090364087,4.23,68974,768x512,1.4032,,,,,
stream,36,0.090028607,4.32,64347,768x512,1.3091,,,,,
stream,37,0.08745911,4.19,60362,768x512,1.228,,,,,
stream,38,0.085655677,4.03,56135,768x512,1.142,,,,,
stream,39,0.083380642,3.96,52117,768x512,1.0603,,,,,
stream,40,0.082656761,3.88,48420,768x512,0.9851,,,,,
stream,41,0.081341457,3.82,44661,768x512,0.9086,,,,,
stream,42,0.079249313,3.93,41328,768x512,0.8408,,,,,
stream,43,0.07829863,3.8,37897,768x512,0.771,,,,,
stream,44,0.076016786,3.55,34796,768x512,0.7079,,,,,
stream,45,0.073973652,3.45,31792,768x512,0.6468,,,,,
