Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,avg energy,,,
plane,34,0.034417205,1.67,18381,768x512,0.3739,,,,,,
plane,35,0.033703254,1.68,16976,768x512,0.3453,,,,,,
plane,36,0.034172204,1.62,15595,768x512,0.3172,,,,,,
plane,37,0.032473801,1.53,14349,768x512,0.2919,,,,,,
plane,38,0.032429261,1.52,13170,768x512,0.2679,,,,,,
plane,39,0.032935652,1.62,12135,768x512,0.2468,,,,,,
plane,40,0.033238362,1.6,11212,768x512,0.2281,,,,,,
plane,41,0.03231546,1.53,10288,768x512,0.2093,,,,,,
plane,42,0.032650141,1.62,9461,768x512,0.1924,,,,,,
plane,43,0.032299871,1.62,8687,768x512,0.1767,,,,,,
plane,44,0.032308201,1.56,8005,768x512,0.1628,,,,,,
plane,45,0.031746179,1.53,7400,768x512,0.1505,,,,,,
plane,46,0.03237796,1.62,6850,768x512,0.1393,,,,,,
plane,47,0.031462148,1.49,6324,768x512,0.1286,,,,,,
plane,48,0.031055608,1.47,5862,768x512,0.1192,,,,,,
plane,49,0.037225201,1.67,5363,768x512,0.1091,,,,,,
plane,50,0.03205333,1.57,4992,768x512,0.1015,,,,,,
plane,51,0.030460707,1.48,4586,768x512,0.0933,,,,,,
plane,52,0.030426117,1.48,4290,768x512,0.0872,,,,,,
plane,53,0.031085328,1.49,3980,768x512,0.0809,,,,,,
plane,54,0.030745757,1.46,3700,768x512,0.0752,,,,,,
plane,55,0.030882338,1.45,3435,768x512,0.0698,,,,,,
plane,56,0.030825177,1.5,3118,768x512,0.0634,,,,,,
plane,57,0.030881158,1.44,2891,768x512,0.0588,,,,,,
plane,58,0.030368756,1.4,2643,768x512,0.0537,,,,,,
plane,59,0.030086596,1.44,2407,768x512,0.0489,,,,,,
plane,60,0.029743175,1.38,2172,768x512,0.0441,,,,,,
plane,61,0.030110106,1.42,1978,768x512,0.0402,,,,,,
plane,62,0.030607767,1.53,1734,768x512,0.0352,,,,,,
plane,63,0.029805746,1.41,1458,768x512,0.0296,,,,,,
rapids,0,0.086530538,4.16,511062,768x512,10.3975,,,,,,
rapids,1,0.070817634,3.41,363621,768x512,7.3978,,,,,,
rapids,2,0.063158198,3.17,300282,768x512,6.1092,,,,,,
rapids,3,0.060253322,2.92,259939,768x512,5.2884,,,,,,
rapids,4,0.060671862,3.05,233531,768x512,4.7512,,,,,,
rapids,5,0.056025223,2.94,212102,768x512,4.3152,,,,,,
rapids,6,0.056504213,2.7,195020,768x512,3.9676,,,,,,
rapids,7,0.053399396,2.59,180564,768x512,3.6735,,,,,,
rapids,8,0.052127774,2.28,169191,768x512,3.4421,,,,,,
rapids,9,0.051147051,2.56,158413,768x512,3.2229,,,,,,
rapids,10,0.052397945,2.53,149663,768x512,3.0449,,,,,,
rapids,11,0.050780201,2.41,141956,768x512,2.8881,,,,,,
rapids,12,0.049260237,2.3,134496,768x512,2.7363,,,,,,
rapids,13,0.048230425,2.29,128189,768x512,2.608,,,,,,
rapids,14,0.048489566,2.36,122582,768x512,2.4939,,,,,,
rapids,15,0.048143955,2.32,117348,768x512,2.3874,,,,,,
rapids,16,0.047911135,2.38,111325,768x512,2.2649,,,,,,
rapids,17,0.047576783,2.32,106915,768x512,2.1751,,,,,,
rapids,18,0.046422881,2.25,102763,768x512,2.0907,,,,,,
rapids,19,0.047044172,2.26,98888,768x512,2.0118,,,,,,
rapids,20,0.04595145,2.21,95070,768x512,1.9342,,,,,,
rapids,21,0.044909738,2.21,91743,768x512,1.8665,,,,,,
rapids,22,0.045267289,2.23,88597,768x512,1.8025,,,,,,
rapids,23,0.045126699,2.23,85545,768x512,1.7404,,,,,,
rapids,24,0.044243356,2.11,82295,768x512,1.6742,,,,,,
rapids,25,0.044047597,2.13,77164,768x512,1.5699,,,,,,
rapids,26,0.043417415,2.18,72639,768x512,1.4778,,,,,,
rapids,27,0.043145824,2.07,68689,768x512,1.3974,,,,,,
rapids,28,0.042522482,2.11,64986,768x512,1.3221,,,,,,
rapids,29,0.042562423,2.03,61520,768x512,1.2516,,,,,,
rapids,30,0.042010072,2.06,58452,768x512,1.1892,,,,,,
rapids,31,0.041578231,2.02,53935,768x512,1.0973,,,,,,
rapids,32,0.04111917,2.07,50292,768x512,1.0231,,,,,,
rapids,33,0.040701289,2,47033,768x512,0.9568,,,,,,
rapids,34,0.039610456,1.99,44142,768x512,0.898,,,,,,
rapids,35,0.039665677,1.9,40808,768x512,0.8302,,,,,,
rapids,36,0.039128445,1.87,37716,768x512,0.7673,,,,,,
rapids,37,0.038345704,1.9,35118,768x512,0.7144,,,,,,
rapids,38,0.038408314,1.9,32284,768x512,0.6568,,,,,,
rapids,39,0.037875332,1.82,29728,768x512,0.6048,,,,,,
rapids,40,0.037133341,1.79,27491,768x512,0.5593,,,,,,
rapids,41,0.03656728,1.72,25144,768x512,0.5115,,,,,,
rapids,42,0.036189549,1.76,23221,768x512,0.4724,,,,,,
rapids,43,0.036105498,1.84,21259,768x512,0.4325,,,,,,
rapids,44,0.035887269,1.71,19463,768x512,0.3959,,,,,,
rapids,45,0.035087936,1.68,17763,768x512,0.3613,,,,,,
rapids,46,0.036855711,1.85,16258,768x512,0.3307,,,,,,
rapids,47,0.035034016,1.7,14848,768x512,0.302,,,,,,
rapids,48,0.034712415,1.63,13526,768x512,0.2751,,,,,,
rapids,49,0.034530636,1.68,12358,768x512,0.2514,,,,,,
rapids,50,0.034087375,1.63,11269,768x512,0.2292,,,,,,
rapids,51,0.042436363,1.93,10257,768x512,0.2086,,,,,,
rapids,52,0.034039235,1.67,9346,768x512,0.1901,,,,,,
rapids,53,0.033296293,1.64,8453,768x512,0.1719,,,,,,
rapids,54,0.033027012,1.64,7741,768x512,0.1574,,,,,,
rapids,55,0.032644321,1.56,6982,768x512,0.142,,,,,,
rapids,56,0.033075712,1.6,6321,768x512,0.1286,,,,,,
rapids,57,0.032389061,1.57,5669,768x512,0.1153,,,,,,
rapids,58,0.032567021,1.51,5110,768x512,0.1039,,,,,,
rapids,59,0.032601701,1.55,4580,768x512,0.0931,,,,,,
rapids,60,0.032594521,1.56,4089,768x512,0.0831,,,,,,
rapids,61,0.032465081,1.57,3537,768x512,0.0719,,,,,,
rapids,62,0.03201131,1.52,2922,768x512,0.0594,,,,,,
rapids,63,0.03202784,1.51,2245,768x512,0.0456,,,,,,
sailing1,0,0.088815714,4.11,463845,768x512,9.4369,,,,,,
sailing1,1,0.066735786,3.19,321646,768x512,6.5439,,,,,,
sailing1,2,0.060462252,2.75,262124,768x512,5.3329,,,,,,
sailing1,3,0.056439783,2.54,223709,768x512,4.5513,,,,,,
sailing1,4,0.054898409,2.56,198589,768x512,4.0403,,,,,,
sailing1,5,0.052042094,2.41,178374,768x512,3.629,,,,,,
sailing1,6,0.051538583,2.34,162922,768x512,3.3146,,,,,,
sailing1,7,0.049960279,2.33,149303,768x512,3.0375,,,,,,
sailing1,8,0.048573396,2.29,138876,768x512,2.8254,,,,,,
sailing1,9,0.048232776,2.29,129397,768x512,2.6325,,,,,,
sailing1,10,0.046750632,2.22,121739,768x512,2.4767,,,,,,
sailing1,11,0.04578179,2.22,115186,768x512,2.3434,,,,,,
sailing1,12,0.045158969,2.16,108765,768x512,2.2128,,,,,,
sailing1,13,0.045032588,2.22,103529,768x512,2.1063,,,,,,
sailing1,14,0.044419847,2.14,98840,768x512,2.0109,,,,,,
sailing1,15,0.044751737,2.19,94449,768x512,1.9215,,,,,,
sailing1,16,0.043408334,2.14,89668,768x512,1.8243,,,,,,
sailing1,17,0.043440974,2.06,86093,768x512,1.7515,,,,,,
sailing1,18,0.043671985,2.18,82882,768x512,1.6862,,,,,,
sailing1,19,0.042889844,2.06,79709,768x512,1.6216,,,,,,
sailing1,20,0.041877692,2.01,76474,768x512,1.5558,,,,,,
sailing1,21,0.04157759,2.04,73721,768x512,1.4998,,,,,,
sailing1,22,0.041772121,2.08,71200,768x512,1.4485,,,,,,
sailing1,23,0.041580291,1.99,68827,768x512,1.4002,,,,,,
sailing1,24,0.041055179,2,65991,768x512,1.3425,,,,,,
sailing1,25,0.040925199,2,61986,768x512,1.2611,,,,,,
sailing1,26,0.040375258,1.95,58381,768x512,1.1877,,,,,,
sailing1,27,0.040085397,1.95,55137,768x512,1.1217,,,,,,
sailing1,28,0.039507876,1.95,52122,768x512,1.0604,,,,,,
sailing1,29,0.038917545,1.9,49433,768x512,1.0057,,,,,,
sailing1,30,0.038244593,1.88,46954,768x512,0.9552,,,,,,
sailing1,31,0.038394054,1.9,43475,768x512,0.8845,,,,,,
sailing1,32,0.037817282,1.84,40337,768x512,0.8206,,,,,,
sailing1,33,0.037504452,1.88,37806,768x512,0.7691,,,,,,
sailing1,34,0.037424692,1.9,35495,768x512,0.7221,,,,,,
sailing1,35,0.036509529,1.75,32806,768x512,0.6674,,,,,,
sailing1,36,0.037031731,1.76,30356,768x512,0.6175,,,,,,
sailing1,37,0.035771898,1.71,28232,768x512,0.5743,,,,,,
sailing1,38,0.0364497,1.86,26063,768x512,0.5302,,,,,,
sailing1,39,0.035325638,1.69,23981,768x512,0.4878,,,,,,
sailing1,40,0.035242987,1.7,22158,768x512,0.4508,,,,,,
sailing1,41,0.035022677,1.54,20201,768x512,0.4109,,,,,,
sailing1,42,0.034885616,1.71,18574,768x512,0.3778,,,,,,
sailing1,43,0.034015404,1.38,16889,768x512,0.3436,,,,,,
sailing1,44,0.034201885,1.6,15446,768x512,0.3142,,,,,,
sailing1,45,0.033681534,1.57,13989,768x512,0.2846,,,,,,
sailing1,46,0.033282823,1.61,12710,768x512,0.2585,,,,,,
sailing1,47,0.033189643,1.59,11550,768x512,0.2349,,,,,,
sailing1,48,0.032661141,1.56,10460,768x512,0.2128,,,,,,
sailing1,49,0.032733772,1.58,9442,768x512,0.192,,,,,,
sailing1,50,0.03209726,1.52,8608,768x512,0.1751,,,,,,
sailing1,51,0.031936449,1.55,7663,768x512,0.1559,,,,,,
sailing1,52,0.03181413,1.52,6815,768x512,0.1386,,,,,,
sailing1,53,0.032986281,1.57,6105,768x512,0.1242,,,,,,
sailing1,54,0.031746859,1.52,5480,768x512,0.1114,,,,,,
sailing1,55,0.040595778,1.81,4868,768x512,0.099,,,,,,
sailing1,56,0.031269778,1.48,4337,768x512,0.0882,,,,,,
sailing1,57,0.031316749,1.51,3787,768x512,0.077,,,,,,
sailing1,58,0.031238578,1.45,3285,768x512,0.0668,,,,,,
sailing1,59,0.031080078,1.44,2876,768x512,0.0585,,,,,,
sailing1,60,0.030887367,1.56,2493,768x512,0.0507,,,,,,
sailing1,61,0.031071458,1.5,2101,768x512,0.0427,,,,,,
sailing1,62,0.030499136,1.42,1683,768x512,0.0342,,,,,,
sailing1,63,0.0316895,1.52,1339,768x512,0.0272,,,,,,
sailing2,0,0.068488329,3.33,355135,480x720,8.2207,,,,,,
sailing2,1,0.061187174,3.03,242364,480x720,5.6102,,,,,,
sailing2,2,0.052206223,2.57,191324,480x720,4.4287,,,,,,
sailing2,3,0.048220206,2.36,155978,480x720,3.6106,,,,,,
sailing2,4,0.046523281,2.24,133679,480x720,3.0944,,,,,,
sailing2,5,0.043991356,2.16,115737,480x720,2.679,,,,,,
sailing2,6,0.042633593,2.08,101793,480x720,2.3563,,,,,,
sailing2,7,0.041426,2.03,90166,480x720,2.0871,,,,,,
sailing2,8,0.040576649,2,80945,480x720,1.8737,,,,,,
sailing2,9,0.039418017,1.93,72256,480x720,1.6725,,,,,,
sailing2,10,0.040091967,1.99,65582,480x720,1.5181,,,,,,
sailing2,11,0.038090433,1.85,59959,480x720,1.3879,,,,,,
sailing2,12,0.037419521,1.84,53836,480x720,1.2462,,,,,,
sailing2,13,0.03696026,1.78,49800,480x720,1.1527,,,,,,
sailing2,14,0.03632339,1.79,46301,480x720,1.0717,,,,,,
sailing2,15,0.03634356,1.76,43420,480x720,1.005,,,,,,
sailing2,16,0.035319817,1.75,40073,480x720,0.9276,,,,,,
sailing2,17,0.035370527,1.67,38135,480x720,0.8827,,,,,,
sailing2,18,0.035604448,1.79,36419,480x720,0.843,,,,,,
sailing2,19,0.034748586,1.62,34978,480x720,0.8096,,,,,,
sailing2,20,0.034598485,1.66,33357,480x720,0.7721,,,,,,
sailing2,21,0.034413715,1.68,32087,480x720,0.7427,,,,,,
sailing2,22,0.034433885,1.61,30984,480x720,0.7172,,,,,,
sailing2,23,0.035140797,1.7,29888,480x720,0.6918,,,,,,
sailing2,24,0.033803333,1.63,28665,480x720,0.6635,,,,,,
sailing2,25,0.033629394,1.59,26922,480x720,0.6231,,,,,,
sailing2,26,0.034270795,1.74,25354,480x720,0.5868,,,,,,
sailing2,27,0.032843611,1.6,23963,480x720,0.5546,,,,,,
sailing2,28,0.033133483,1.59,22697,480x720,0.5253,,,,,,
sailing2,29,0.032996151,1.62,21502,480x720,0.4977,,,,,,
sailing2,30,0.032730662,1.52,20490,480x720,0.4743,,,,,,
sailing2,31,0.03236444,1.54,18960,480x720,0.4388,,,,,,
sailing2,32,0.032828862,1.61,17700,480x720,0.4097,,,,,,
sailing2,33,0.034625856,1.65,16653,480x720,0.3854,,,,,,
sailing2,34,0.031727569,1.45,15707,480x720,0.3635,,,,,,
sailing2,35,0.032470871,1.55,14694,480x720,0.3401,,,,,,
sailing2,36,0.031320358,1.53,13642,480x720,0.3157,,,,,,
sailing2,37,0.031537798,1.53,12798,480x720,0.2962,,,,,,
sailing2,38,0.030874118,1.45,11903,480x720,0.2755,,,,,,
sailing2,39,0.031301218,1.46,11039,480x720,0.2555,,,,,,
sailing2,40,0.030659567,1.48,10329,480x720,0.239,,,,,,
sailing2,41,0.030612997,1.45,9580,480x720,0.2217,,,,,,
sailing2,42,0.031078687,1.45,8960,480x720,0.2074,,,,,,
sailing2,43,0.031277778,1.53,8279,480x720,0.1916,,,,,,
sailing2,44,0.030158356,1.46,7732,480x720,0.1789,,,,,,
sailing2,45,0.029952826,1.43,7151,480x720,0.1655,,,,,,
sailing2,46,0.030097085,1.49,6673,480x720,0.1544,,,,,,
sailing2,47,0.030836667,1.48,6196,480x720,0.1434,,,,,,
sailing2,48,0.029424145,1.38,5705,480x720,0.132,,,,,,
sailing2,49,0.030837277,1.56,5321,480x720,0.1231,,,,,,
sailing2,50,0.029291624,1.38,4978,480x720,0.1152,,,,,,
sailing2,51,0.029925385,1.42,4581,480x720,0.106,,,,,,
sailing2,52,0.029073304,1.38,4211,480x720,0.0974,,,,,,
sailing2,53,0.029308014,1.38,3904,480x720,0.0903,,,,,,
sailing2,54,0.029939856,1.43,3628,480x720,0.0839,,,,,,
sailing2,55,0.029598045,1.4,3321,480x720,0.0768,,,,,,
sailing2,56,0.028508092,1.37,3067,480x720,0.0709,,,,,,
sailing2,57,0.028773632,1.39,2825,480x720,0.0653,,,,,,
sailing2,58,0.028522062,1.38,2581,480x720,0.0597,,,,,,
sailing2,59,0.028491772,1.33,2372,480x720,0.0549,,,,,,
sailing2,60,0.028432272,1.36,2157,480x720,0.0499,,,,,,
sailing2,61,0.028335642,1.42,1944,480x720,0.045,,,,,,
sailing2,62,0.028173632,1.3,1690,480x720,0.0391,,,,,,
sailing2,63,0.027794661,1.32,1414,480x720,0.0327,,,,,,
sailing3,0,0.070481204,3.37,370921,480x720,8.5861,,,,,,
sailing3,1,0.058196727,2.79,255141,480x720,5.906,,,,,,
sailing3,2,0.052729765,2.49,202142,480x720,4.6792,,,,,,
sailing3,3,0.051421382,2.4,166884,480x720,3.863,,,,,,
sailing3,4,0.047891535,2.24,144797,480x720,3.3517,,,,,,
sailing3,5,0.04559178,2.16,126696,480x720,2.9327,,,,,,
sailing3,6,0.044641297,2.23,112343,480x720,2.6005,,,,,,
sailing3,7,0.043256644,2.06,100108,480x720,2.3173,,,,,,
sailing3,8,0.042110421,2.06,90816,480x720,2.1022,,,,,,
sailing3,9,0.041677251,1.97,81852,480x720,1.8947,,,,,,
sailing3,10,0.040269768,1.93,74937,480x720,1.7346,,,,,,
sailing3,11,0.039858277,1.92,69088,480x720,1.5992,,,,,,
sailing3,12,0.039222225,1.88,63504,480x720,1.47,,,,,,
sailing3,13,0.038503164,1.87,59282,480x720,1.3722,,,,,,
sailing3,14,0.038565204,1.91,55600,480x720,1.287,,,,,,
sailing3,15,0.037408381,1.77,52488,480x720,1.215,,,,,,
sailing3,16,0.037960412,1.87,48846,480x720,1.1306,,,,,,
sailing3,17,0.03681329,1.78,46400,480x720,1.074,,,,,,
sailing3,18,0.03666137,1.75,44342,480x720,1.0264,,,,,,
sailing3,19,0.03665972,1.49,42424,480x720,0.982,,,,,,
sailing3,20,0.037976913,1.91,40455,480x720,0.9364,,,,,,
sailing3,21,0.037406641,1.88,38880,480x720,0.9,,,,,,
sailing3,22,0.035593947,1.69,37438,480x720,0.8666,,,,,,
sailing3,23,0.035477657,1.73,36083,480x720,0.8352,,,,,,
sailing3,24,0.035413348,1.72,34471,480x720,0.7979,,,,,,
sailing3,25,0.035280887,1.66,32301,480x720,0.7477,,,,,,
sailing3,26,0.035396167,1.74,30284,480x720,0.701,,,,,,
sailing3,27,0.034655306,1.7,28465,480x720,0.6589,,,,,,
sailing3,28,0.034235025,1.7,26932,480x720,0.6234,,,,,,
sailing3,29,0.034213164,1.63,25494,480x720,0.5901,,,,,,
sailing3,30,0.033732813,1.66,24164,480x720,0.5593,,,,,,
sailing3,31,0.033775853,1.55,22240,480x720,0.5148,,,,,,
sailing3,32,0.033801503,1.75,20778,480x720,0.4809,,,,,,
sailing3,33,0.033827764,1.7,19512,480x720,0.4516,,,,,,
sailing3,34,0.032984092,1.56,18284,480x720,0.4232,,,,,,
sailing3,35,0.032830351,1.6,16973,480x720,0.3928,,,,,,
sailing3,36,0.033080072,1.55,15649,480x720,0.3622,,,,,,
sailing3,37,0.032169431,1.53,14750,480x720,0.3414,,,,,,
sailing3,38,0.031855919,1.55,13663,480x720,0.3162,,,,,,
sailing3,39,0.031573249,1.55,12682,480x720,0.2935,,,,,,
sailing3,40,0.031719609,1.49,11837,480x720,0.274,,,,,,
sailing3,41,0.034043264,1.63,10895,480x720,0.2521,,,,,,
sailing3,42,0.031839179,1.54,10113,480x720,0.234,,,,,,
sailing3,43,0.031507359,1.63,9324,480x720,0.2158,,,,,,
sailing3,44,0.031333049,1.47,8679,480x720,0.2009,,,,,,
sailing3,45,0.030821687,1.48,7972,480x720,0.1845,,,,,,
sailing3,46,0.031092168,1.46,7367,480x720,0.1705,,,,,,
sailing3,47,0.030259716,1.45,6844,480x720,0.1584,,,,,,
sailing3,48,0.030283796,1.47,6309,480x720,0.146,,,,,,
sailing3,49,0.030662076,1.54,5825,480x720,0.1348,,,,,,
sailing3,50,0.030421136,1.42,5375,480x720,0.1244,,,,,,
sailing3,51,0.030298146,1.43,4933,480x720,0.1141,,,,,,
sailing3,52,0.029521175,1.46,4544,480x720,0.1051,,,,,,
sailing3,53,0.029689345,1.4,4138,480x720,0.0957,,,,,,
sailing3,54,0.029771925,1.42,3789,480x720,0.0877,,,,,,
sailing3,55,0.029167543,1.38,3473,480x720,0.0803,,,,,,
sailing3,56,0.029475894,1.43,3187,480x720,0.0737,,,,,,
sailing3,57,0.029116893,1.36,2900,480x720,0.0671,,,,,,
sailing3,58,0.029248514,1.37,2667,480x720,0.0617,,,,,,
sailing3,59,0.029016963,1.38,2376,480x720,0.055,,,,,,
sailing3,60,0.028779283,1.36,2122,480x720,0.0491,,,,,,
sailing3,61,0.028988483,1.4,1876,480x720,0.0434,,,,,,
sailing3,62,0.028586072,1.31,1619,480x720,0.0374,,,,,,
sailing3,63,0.028313082,1.32,1345,480x720,0.0311,,,,,,
sailing4,0,0.079737014,3.79,442195,768x512,8.9964,,,,,,
sailing4,1,0.065350043,3.1,307024,768x512,6.2464,,,,,,
sailing4,2,0.059178199,2.74,251276,768x512,5.1122,,,,,,
sailing4,3,0.056162023,2.53,213853,768x512,4.3508,,,,,,
sailing4,4,0.053592397,2.47,189412,768x512,3.8535,,,,,,
sailing4,5,0.052319724,2.48,169371,768x512,3.4458,,,,,,
sailing4,6,0.0503456,2.33,153824,768x512,3.1295,,,,,,
sailing4,7,0.049443728,2.35,140867,768x512,2.8659,,,,,,
sailing4,8,0.048709057,2.32,130911,768x512,2.6633,,,,,,
sailing4,9,0.047774254,2.3,121668,768x512,2.4753,,,,,,
sailing4,10,0.046679851,2.26,114360,768x512,2.3266,,,,,,
sailing4,11,0.04591052,2.23,108057,768x512,2.1984,,,,,,
sailing4,12,0.045375579,2.17,101733,768x512,2.0697,,,,,,
sailing4,13,0.04556007,2.14,96577,768x512,1.9648,,,,,,
sailing4,14,0.045008878,2.22,91930,768x512,1.8703,,,,,,
sailing4,15,0.044339457,2.1,87770,768x512,1.7856,,,,,,
sailing4,16,0.043368894,2.06,82791,768x512,1.6843,,,,,,
sailing4,17,0.043720206,2.13,79341,768x512,1.6141,,,,,,
sailing4,18,0.042731333,2.14,76059,768x512,1.5474,,,,,,
sailing4,19,0.043363275,2.18,72938,768x512,1.4839,,,,,,
sailing4,20,0.041891502,2.05,69793,768x512,1.4199,,,,,,
sailing4,21,0.041880892,2.04,67264,768x512,1.3684,,,,,,
sailing4,22,0.041773701,2.04,64879,768x512,1.3199,,,,,,
sailing4,23,0.04109788,2.02,62467,768x512,1.2708,,,,,,
sailing4,24,0.042517513,2.28,59653,768x512,1.2136,,,,,,
sailing4,25,0.040927529,1.95,55874,768x512,1.1367,,,,,,
sailing4,26,0.040381089,1.96,52359,768x512,1.0652,,,,,,
sailing4,27,0.040407128,1.92,49141,768x512,0.9997,,,,,,
sailing4,28,0.039399816,1.9,46346,768x512,0.9429,,,,,,
sailing4,29,0.039729397,2.03,43808,768x512,0.8912,,,,,,
sailing4,30,0.039581567,1.92,41420,768x512,0.8426,,,,,,
sailing4,31,0.038360374,1.85,37934,768x512,0.7717,,,,,,
sailing4,32,0.037759723,1.85,35103,768x512,0.7141,,,,,,
sailing4,33,0.038158473,1.83,32766,768x512,0.6666,,,,,,
sailing4,34,0.037787083,1.95,30580,768x512,0.6221,,,,,,
sailing4,35,0.03684375,1.76,28284,768x512,0.5754,,,,,,
sailing4,36,0.036898601,1.82,26028,768x512,0.5295,,,,,,
sailing4,37,0.03669137,1.74,24104,768x512,0.4903,,,,,,
sailing4,38,0.035867998,1.73,22085,768x512,0.4493,,,,,,
sailing4,39,0.035686318,1.68,20277,768x512,0.4125,,,,,,
sailing4,40,0.036214039,1.72,18734,768x512,0.3811,,,,,,
sailing4,41,0.035931799,1.73,17104,768x512,0.3479,,,,,,
sailing4,42,0.035033166,1.69,15752,768x512,0.3204,,,,,,
sailing4,43,0.035188637,1.68,14290,768x512,0.2907,,,,,,
sailing4,44,0.034672816,1.65,13126,768x512,0.267,,,,,,
sailing4,45,0.034140424,1.68,11960,768x512,0.2433,,,,,,
sailing4,46,0.033864064,1.62,10912,768x512,0.222,,,,,,
sailing4,47,0.033735623,1.63,9942,768x512,0.2022,,,,,,
sailing4,48,0.033420533,1.56,8999,768x512,0.183,,,,,,
sailing4,49,0.033540243,1.65,8155,768x512,0.1659,,,,,,
sailing4,50,0.034868576,1.69,7409,768x512,0.1507,,,,,,
sailing4,51,0.032863092,1.56,6721,768x512,0.1367,,,,,,
sailing4,52,0.03225272,1.5,6087,768x512,0.1238,,,,,,
sailing4,53,0.032717332,1.59,5479,768x512,0.1114,,,,,,
sailing4,54,0.032750621,1.6,4997,768x512,0.1016,,,,,,
sailing4,55,0.03190678,1.52,4519,768x512,0.0919,,,,,,
sailing4,56,0.032122561,1.63,4056,768x512,0.0825,,,,,,
sailing4,57,0.03232231,1.5,3624,768x512,0.0737,,,,,,
sailing4,58,0.031371548,1.49,3229,768x512,0.0656,,,,,,
sailing4,59,0.031958479,1.3,2874,768x512,0.0584,,,,,,
sailing4,60,0.03245711,1.6,2529,768x512,0.0514,,,,,,
sailing4,61,0.031240289,1.48,2203,768x512,0.0448,,,,,,
sailing4,62,0.031223098,1.69,1871,768x512,0.038,,,,,,
sailing4,63,0.031156408,1.51,1472,768x512,0.0299,,,,,,
statue,0,0.070539763,3.28,370918,480x720,8.586,,,,,,
statue,1,0.058333838,2.85,256920,480x720,5.9472,,,,,,
statue,2,0.054126328,2.62,204118,480x720,4.7249,,,,,,
statue,3,0.049144567,2.28,169794,480x720,3.9304,,,,,,
statue,4,0.048943507,2.34,148058,480x720,3.4272,,,,,,
statue,5,0.04569407,2.18,130373,480x720,3.0178,,,,,,
statue,6,0.044029805,2.09,116209,480x720,2.69,,,,,,
statue,7,0.043159684,2.09,104630,480x720,2.4219,,,,,,
statue,8,0.041906791,2.05,95481,480x720,2.2102,,,,,,
statue,9,0.040958189,1.98,86911,480x720,2.0118,,,,,,
statue,10,0.040245907,1.92,80491,480x720,1.8632,,,,,,
statue,11,0.039703407,1.99,75002,480x720,1.7361,,,,,,
statue,12,0.039672257,1.98,69895,480x720,1.6179,,,,,,
statue,13,0.038761285,1.88,65857,480x720,1.5244,,,,,,
statue,14,0.038379654,1.9,62164,480x720,1.4389,,,,,,
statue,15,0.038028083,1.86,58995,480x720,1.3656,,,,,,
statue,16,0.037787173,1.79,55327,480x720,1.2807,,,,,,
statue,17,0.037406102,2,52866,480x720,1.2237,,,,,,
statue,18,0.03682713,1.8,50546,480x720,1.17,,,,,,
statue,19,0.0365649,1.74,48478,480x720,1.1221,,,,,,
statue,20,0.036020979,1.74,46227,480x720,1.07,,,,,,
statue,21,0.036212829,1.73,44430,480x720,1.0284,,,,,,
statue,22,0.035771239,1.75,42652,480x720,0.9873,,,,,,
statue,23,0.036504279,1.71,41033,480x720,0.9498,,,,,,
statue,24,0.035861698,1.74,39173,480x720,0.9067,,,,,,
statue,25,0.035243847,1.76,36505,480x720,0.845,,,,,,
statue,26,0.034829646,1.7,34089,480x720,0.789,,,,,,
statue,27,0.034513286,1.73,32029,480x720,0.7414,,,,,,
statue,28,0.035820179,1.75,30140,480x720,0.6976,,,,,,
statue,29,0.034129794,1.64,28405,480x720,0.6575,,,,,,
statue,30,0.034208654,1.65,26893,480x720,0.6225,,,,,,
statue,31,0.034010144,1.62,24707,480x720,0.5719,,,,,,
statue,32,0.033087803,1.58,22938,480x720,0.5309,,,,,,
statue,33,0.033702243,1.63,21463,480x720,0.4968,,,,,,
statue,34,0.032548101,1.59,20199,480x720,0.4675,,,,,,
statue,35,0.033085712,1.63,18718,480x720,0.4332,,,,,,
statue,36,0.0321242,1.53,17256,480x720,0.3994,,,,,,
statue,37,0.03208214,1.55,16052,480x720,0.3715,,,,,,
statue,38,0.032939412,1.62,14817,480x720,0.3429,,,,,,
statue,39,0.031719809,1.52,13685,480x720,0.3167,,,,,,
statue,40,0.03185992,1.52,12709,480x720,0.2941,,,,,,
statue,41,0.031728759,1.48,11660,480x720,0.2699,,,,,,
statue,42,0.031140968,1.49,10910,480x720,0.2525,,,,,,
statue,43,0.030471446,1.42,10101,480x720,0.2338,,,,,,
statue,44,0.030584567,1.52,9358,480x720,0.2166,,,,,,
statue,45,0.030436677,1.5,8630,480x720,0.1997,,,,,,
statue,46,0.030437756,1.5,7889,480x720,0.1826,,,,,,
statue,47,0.030820767,1.49,7327,480x720,0.1696,,,,,,
statue,48,0.030845718,1.47,6749,480x720,0.1562,,,,,,
statue,49,0.029880915,1.43,6203,480x720,0.1435,,,,,,
statue,50,0.029720285,1.44,5755,480x720,0.1332,,,,,,
statue,51,0.029855645,1.42,5301,480x720,0.1227,,,,,,
statue,52,0.029613355,1.41,4850,480x720,0.1122,,,,,,
statue,53,0.029812855,1.43,4462,480x720,0.1032,,,,,,
statue,54,0.029272764,1.36,4077,480x720,0.0943,,,,,,
statue,55,0.029025543,1.36,3739,480x720,0.0865,,,,,,
