Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp,,avg time,,,,
plane,37,0.033117632,1.57,14349,768x512,0.2919,,,,,,
plane,38,0.031968929,1.52,13170,768x512,0.2679,,,,,,
plane,39,0.03219366,1.53,12135,768x512,0.2468,,,,,,
plane,40,0.03228643,1.51,11212,768x512,0.2281,,,,,,
plane,41,0.031762319,1.53,10288,768x512,0.2093,,,,,,
plane,42,0.03172524,1.52,9461,768x512,0.1924,,,,,,
plane,43,0.031368309,1.47,8687,768x512,0.1767,,,,,,
plane,44,0.031728309,1.53,8005,768x512,0.1628,,,,,,
plane,45,0.031505849,1.5,7400,768x512,0.1505,,,,,,
plane,46,0.031770159,1.48,6850,768x512,0.1393,,,,,,
plane,47,0.03224536,1.65,6324,768x512,0.1286,,,,,,
plane,48,0.031117248,1.54,5862,768x512,0.1192,,,,,,
plane,49,0.031241368,1.47,5363,768x512,0.1091,,,,,,
plane,50,0.031149528,1.46,4992,768x512,0.1015,,,,,,
plane,51,0.030371516,1.49,4586,768x512,0.0933,,,,,,
plane,52,0.030487216,1.42,4290,768x512,0.0872,,,,,,
plane,53,0.031158198,1.47,3980,768x512,0.0809,,,,,,
plane,54,0.030809458,1.47,3700,768x512,0.0752,,,,,,
plane,55,0.030405596,1.45,3435,768x512,0.0698,,,,,,
plane,56,0.030791147,1.46,3118,768x512,0.0634,,,,,,
plane,57,0.030623987,1.45,2891,768x512,0.0588,,,,,,
plane,58,0.030260566,1.42,2643,768x512,0.0537,,,,,,
plane,59,0.029909925,1.42,2407,768x512,0.0489,,,,,,
plane,60,0.030123076,1.47,2172,768x512,0.0441,,,,,,
plane,61,0.030162506,1.44,1978,768x512,0.0402,,,,,,
plane,62,0.029950346,1.4,1734,768x512,0.0352,,,,,,
plane,63,0.029685345,1.42,1458,768x512,0.0296,,,,,,
rapids,0,0.085016726,3.83,511062,768x512,10.3975,,,,,,
rapids,1,0.070487103,3.18,363621,768x512,7.3978,,,,,,
rapids,2,0.06405767,2.9,300282,768x512,6.1092,,,,,,
rapids,3,0.059914671,2.75,259939,768x512,5.2884,,,,,,
rapids,4,0.057551496,2.68,233531,768x512,4.7512,,,,,,
rapids,5,0.055875332,2.57,212102,768x512,4.3152,,,,,,
rapids,6,0.054321359,2.53,195020,768x512,3.9676,,,,,,
rapids,7,0.053603007,2.51,180564,768x512,3.6735,,,,,,
rapids,8,0.052890435,2.46,169191,768x512,3.4421,,,,,,
rapids,9,0.052136134,2.4,158413,768x512,3.2229,,,,,,
rapids,10,0.05058353,2.02,149663,768x512,3.0449,,,,,,
rapids,11,0.05068087,2.51,141956,768x512,2.8881,,,,,,
rapids,12,0.050202599,2.4,134496,768x512,2.7363,,,,,,
rapids,13,0.049333308,2.32,128189,768x512,2.608,,,,,,
rapids,14,0.049023477,2.32,122582,768x512,2.4939,,,,,,
rapids,15,0.048186215,2.34,117348,768x512,2.3874,,,,,,
rapids,16,0.047962875,2.36,111325,768x512,2.2649,,,,,,
rapids,17,0.047098243,2.24,106915,768x512,2.1751,,,,,,
rapids,18,0.046853392,2.22,102763,768x512,2.0907,,,,,,
rapids,19,0.046911633,2.23,98888,768x512,2.0118,,,,,,
rapids,20,0.04582882,2.24,95070,768x512,1.9342,,,,,,
rapids,21,0.045467499,2.25,91743,768x512,1.8665,,,,,,
rapids,22,0.045103068,2.22,88597,768x512,1.8025,,,,,,
rapids,23,0.045407919,2.16,85545,768x512,1.7404,,,,,,
rapids,24,0.045213289,2.17,82295,768x512,1.6742,,,,,,
rapids,25,0.043881445,2.12,77164,768x512,1.5699,,,,,,
rapids,26,0.043802235,2.13,72639,768x512,1.4778,,,,,,
rapids,27,0.043524915,2.08,68689,768x512,1.3974,,,,,,
rapids,28,0.042822583,2.13,64986,768x512,1.3221,,,,,,
rapids,29,0.042556892,2.11,61520,768x512,1.2516,,,,,,
rapids,30,0.041499461,2.04,58452,768x512,1.1892,,,,,,
rapids,31,0.04116372,2.03,53935,768x512,1.0973,,,,,,
rapids,32,0.040700649,1.97,50292,768x512,1.0231,,,,,,
rapids,33,0.040509628,1.95,47033,768x512,0.9568,,,,,,
rapids,34,0.039924067,1.96,44142,768x512,0.898,,,,,,
rapids,35,0.039616956,1.92,40808,768x512,0.8302,,,,,,
rapids,36,0.043322925,2.09,37716,768x512,0.7673,,,,,,
rapids,37,0.039386435,1.88,35118,768x512,0.7144,,,,,,
rapids,38,0.039577956,1.95,32284,768x512,0.6568,,,,,,
rapids,39,0.038000673,1.85,29728,768x512,0.6048,,,,,,
rapids,40,0.037620302,1.77,27491,768x512,0.5593,,,,,,
rapids,41,0.036819531,1.78,25144,768x512,0.5115,,,,,,
rapids,42,0.03669633,1.72,23221,768x512,0.4724,,,,,,
rapids,43,0.03658045,1.76,21259,768x512,0.4325,,,,,,
rapids,44,0.03674395,1.78,19463,768x512,0.3959,,,,,,
rapids,45,0.035645438,1.72,17763,768x512,0.3613,,,,,,
rapids,46,0.035632788,1.64,16258,768x512,0.3307,,,,,,
rapids,47,0.035361367,1.7,14848,768x512,0.302,,,,,,
rapids,48,0.034386735,1.67,13526,768x512,0.2751,,,,,,
rapids,49,0.034551425,1.67,12358,768x512,0.2514,,,,,,
rapids,50,0.033538823,1.63,11269,768x512,0.2292,,,,,,
rapids,51,0.034623696,1.61,10257,768x512,0.2086,,,,,,
rapids,52,0.034455665,1.62,9346,768x512,0.1901,,,,,,
rapids,53,0.033504933,1.62,8453,768x512,0.1719,,,,,,
rapids,54,0.033686523,1.58,7741,768x512,0.1574,,,,,,
rapids,55,0.033583523,1.64,6982,768x512,0.142,,,,,,
rapids,56,0.033446853,1.6,6321,768x512,0.1286,,,,,,
rapids,57,0.032881722,1.59,5669,768x512,0.1153,,,,,,
rapids,58,0.032358371,1.53,5110,768x512,0.1039,,,,,,
rapids,59,0.03233149,1.53,4580,768x512,0.0931,,,,,,
rapids,60,0.03232616,1.52,4089,768x512,0.0831,,,,,,
rapids,61,0.03218022,1.54,3537,768x512,0.0719,,,,,,
rapids,62,0.031346458,1.47,2922,768x512,0.0594,,,,,,
rapids,63,0.031618299,1.51,2245,768x512,0.0456,,,,,,
sailing1,0,0.081092647,4.02,463845,768x512,9.4369,,,,,,
sailing1,1,0.067459377,3.26,321646,768x512,6.5439,,,,,,
sailing1,2,0.060260461,2.77,262124,768x512,5.3329,,,,,,
sailing1,3,0.056343293,2.59,223709,768x512,4.5513,,,,,,
sailing1,4,0.054421778,2.51,198589,768x512,4.0403,,,,,,
sailing1,5,0.052856736,2.42,178374,768x512,3.629,,,,,,
sailing1,6,0.05059393,2.35,162922,768x512,3.3146,,,,,,
sailing1,7,0.049203837,2.27,149303,768x512,3.0375,,,,,,
sailing1,8,0.049168167,2.35,138876,768x512,2.8254,,,,,,
sailing1,9,0.047067723,2.23,129397,768x512,2.6325,,,,,,
sailing1,10,0.046586121,2.18,121739,768x512,2.4767,,,,,,
sailing1,11,0.046295771,2.25,115186,768x512,2.3434,,,,,,
sailing1,12,0.04587983,2.19,108765,768x512,2.2128,,,,,,
sailing1,13,0.044721128,2.19,103529,768x512,2.1063,,,,,,
sailing1,14,0.044205026,2.13,98840,768x512,2.0109,,,,,,
sailing1,15,0.044221546,2.09,94449,768x512,1.9215,,,,,,
sailing1,16,0.043938106,2.1,89668,768x512,1.8243,,,,,,
sailing1,17,0.042696483,2.08,86093,768x512,1.7515,,,,,,
sailing1,18,0.043390075,2.08,82882,768x512,1.6862,,,,,,
sailing1,19,0.043338895,2.05,79709,768x512,1.6216,,,,,,
sailing1,20,0.044518797,2.19,76474,768x512,1.5558,,,,,,
sailing1,21,0.042159602,2,73721,768x512,1.4998,,,,,,
sailing1,22,0.041844361,1.99,71200,768x512,1.4485,,,,,,
sailing1,23,0.04136747,2.02,68827,768x512,1.4002,,,,,,
sailing1,24,0.0413144,2.02,65991,768x512,1.3425,,,,,,
sailing1,25,0.04117075,2.06,61986,768x512,1.2611,,,,,,
sailing1,26,0.040390818,1.93,58381,768x512,1.1877,,,,,,
sailing1,27,0.040197178,1.91,55137,768x512,1.1217,,,,,,
sailing1,28,0.039390196,1.87,52122,768x512,1.0604,,,,,,
sailing1,29,0.038917435,1.89,49433,768x512,1.0057,,,,,,
sailing1,30,0.038651664,1.91,46954,768x512,0.9552,,,,,,
sailing1,31,0.038456664,1.88,43475,768x512,0.8845,,,,,,
sailing1,32,0.037831293,1.83,40337,768x512,0.8206,,,,,,
sailing1,33,0.037144351,1.77,37806,768x512,0.7691,,,,,,
sailing1,34,0.037480862,1.76,35495,768x512,0.7221,,,,,,
sailing1,35,0.036781221,1.77,32806,768x512,0.6674,,,,,,
sailing1,36,0.03671117,1.72,30356,768x512,0.6175,,,,,,
sailing1,37,0.03651853,1.72,28232,768x512,0.5743,,,,,,
sailing1,38,0.035359188,1.74,26063,768x512,0.5302,,,,,,
sailing1,39,0.035234857,1.67,23981,768x512,0.4878,,,,,,
sailing1,40,0.035161277,1.68,22158,768x512,0.4508,,,,,,
sailing1,41,0.034691586,1.68,20201,768x512,0.4109,,,,,,
sailing1,42,0.034527736,1.67,18574,768x512,0.3778,,,,,,
sailing1,43,0.034331865,1.63,16889,768x512,0.3436,,,,,,
sailing1,44,0.034467535,1.35,15446,768x512,0.3142,,,,,,
sailing1,45,0.035347707,1.75,13989,768x512,0.2846,,,,,,
sailing1,46,0.033994154,1.67,12710,768x512,0.2585,,,,,,
sailing1,47,0.033181433,1.56,11550,768x512,0.2349,,,,,,
sailing1,48,0.033166332,1.59,10460,768x512,0.2128,,,,,,
sailing1,49,0.037735412,1.77,9442,768x512,0.192,,,,,,
sailing1,50,0.032888932,1.54,8608,768x512,0.1751,,,,,,
sailing1,51,0.032739231,1.54,7663,768x512,0.1559,,,,,,
sailing1,52,0.03233756,1.59,6815,768x512,0.1386,,,,,,
sailing1,53,0.034630425,1.68,6105,768x512,0.1242,,,,,,
sailing1,54,0.031872559,1.53,5480,768x512,0.1114,,,,,,
sailing1,55,0.031586499,1.45,4868,768x512,0.099,,,,,,
sailing1,56,0.031478648,1.46,4337,768x512,0.0882,,,,,,
sailing1,57,0.031285188,1.46,3787,768x512,0.077,,,,,,
sailing1,58,0.031317738,1.45,3285,768x512,0.0668,,,,,,
sailing1,59,0.031408688,1.46,2876,768x512,0.0585,,,,,,
sailing1,60,0.031681179,1.51,2493,768x512,0.0507,,,,,,
sailing1,61,0.030165196,1.42,2101,768x512,0.0427,,,,,,
sailing1,62,0.030379496,1.44,1683,768x512,0.0342,,,,,,
sailing1,63,0.030368426,1.46,1339,768x512,0.0272,,,,,,
sailing2,0,0.068340459,3.32,355135,480x720,8.2207,,,,,,
sailing2,1,0.056695284,2.76,242364,480x720,5.6102,,,,,,
sailing2,2,0.051380422,2.45,191324,480x720,4.4287,,,,,,
sailing2,3,0.047840364,2.34,155978,480x720,3.6106,,,,,,
sailing2,4,0.046214681,2.2,133679,480x720,3.0944,,,,,,
sailing2,5,0.044002106,2.13,115737,480x720,2.679,,,,,,
sailing2,6,0.044960019,2.37,101793,480x720,2.3563,,,,,,
sailing2,7,0.04130812,1.98,90166,480x720,2.0871,,,,,,
sailing2,8,0.040741389,1.98,80945,480x720,1.8737,,,,,,
sailing2,9,0.039352206,1.94,72256,480x720,1.6725,,,,,,
sailing2,10,0.038903355,1.88,65582,480x720,1.5181,,,,,,
sailing2,11,0.038261844,1.89,59959,480x720,1.3879,,,,,,
sailing2,12,0.038066363,1.86,53836,480x720,1.2462,,,,,,
sailing2,13,0.038074603,1.88,49800,480x720,1.1527,,,,,,
sailing2,14,0.03654124,1.79,46301,480x720,1.0717,,,,,,
sailing2,15,0.036325309,1.8,43420,480x720,1.005,,,,,,
sailing2,16,0.035989309,1.73,40073,480x720,0.9276,,,,,,
sailing2,17,0.035219777,1.72,38135,480x720,0.8827,,,,,,
sailing2,18,0.035375838,1.75,36419,480x720,0.843,,,,,,
sailing2,19,0.034882926,1.7,34978,480x720,0.8096,,,,,,
sailing2,20,0.034722346,1.68,33357,480x720,0.7721,,,,,,
sailing2,21,0.035632108,1.77,32087,480x720,0.7427,,,,,,
sailing2,22,0.034467855,1.63,30984,480x720,0.7172,,,,,,
sailing2,23,0.035195507,1.67,29888,480x720,0.6918,,,,,,
sailing2,24,0.033866234,1.68,28665,480x720,0.6635,,,,,,
sailing2,25,0.033676623,1.6,26922,480x720,0.6231,,,,,,
sailing2,26,0.033310613,1.59,25354,480x720,0.5868,,,,,,
sailing2,27,0.032954321,1.6,23963,480x720,0.5546,,,,,,
sailing2,28,0.033142452,1.57,22697,480x720,0.5253,,,,,,
sailing2,29,0.032964972,1.57,21502,480x720,0.4977,,,,,,
sailing2,30,0.032954442,1.58,20490,480x720,0.4743,,,,,,
sailing2,31,0.032967192,1.6,18960,480x720,0.4388,,,,,,
sailing2,32,0.032030569,1.56,17700,480x720,0.4097,,,,,,
sailing2,33,0.03215454,1.5,16653,480x720,0.3854,,,,,,
sailing2,34,0.031805579,1.52,15707,480x720,0.3635,,,,,,
sailing2,35,0.033045752,1.63,14694,480x720,0.3401,,,,,,
sailing2,36,0.031385029,1.46,13642,480x720,0.3157,,,,,,
sailing2,37,0.031055598,1.5,12798,480x720,0.2962,,,,,,
sailing2,38,0.031053197,1.49,11903,480x720,0.2755,,,,,,
sailing2,39,0.030907308,1.46,11039,480x720,0.2555,,,,,,
sailing2,40,0.030540876,1.51,10329,480x720,0.239,,,,,,
sailing2,41,0.030267866,1.48,9580,480x720,0.2217,,,,,,
sailing2,42,0.030204686,1.48,8960,480x720,0.2074,,,,,,
sailing2,43,0.030053086,1.43,8279,480x720,0.1916,,,,,,
sailing2,44,0.030232576,1.41,7732,480x720,0.1789,,,,,,
sailing2,45,0.030248496,1.42,7151,480x720,0.1655,,,,,,
sailing2,46,0.030299016,1.4,6673,480x720,0.1544,,,,,,
sailing2,47,0.030138665,1.41,6196,480x720,0.1434,,,,,,
sailing2,48,0.029423384,1.39,5705,480x720,0.132,,,,,,
sailing2,49,0.029583985,1.41,5321,480x720,0.1231,,,,,,
sailing2,50,0.029092314,1.38,4978,480x720,0.1152,,,,,,
sailing2,51,0.029100204,1.37,4581,480x720,0.106,,,,,,
sailing2,52,0.029249513,1.38,4211,480x720,0.0974,,,,,,
sailing2,53,0.029295283,1.4,3904,480x720,0.0903,,,,,,
sailing2,54,0.028905374,1.37,3628,480x720,0.0839,,,,,,
sailing2,55,0.028924813,1.39,3321,480x720,0.0768,,,,,,
sailing2,56,0.029019963,1.34,3067,480x720,0.0709,,,,,,
sailing2,57,0.028935423,1.39,2825,480x720,0.0653,,,,,,
sailing2,58,0.028784112,1.37,2581,480x720,0.0597,,,,,,
sailing2,59,0.028445042,1.36,2372,480x720,0.0549,,,,,,
sailing2,60,0.028280362,1.32,2157,480x720,0.0499,,,,,,
sailing2,61,0.028606553,1.36,1944,480x720,0.045,,,,,,
sailing2,62,0.027953011,1.32,1690,480x720,0.0391,,,,,,
sailing2,63,0.028045791,1.31,1414,480x720,0.0327,,,,,,
sailing3,0,0.072058057,3.48,370921,480x720,8.5861,,,,,,
sailing3,1,0.057698826,2.82,255141,480x720,5.906,,,,,,
sailing3,2,0.052774905,2.58,202142,480x720,4.6792,,,,,,
sailing3,3,0.049825708,2.33,166884,480x720,3.863,,,,,,
sailing3,4,0.047796365,2.26,144797,480x720,3.3517,,,,,,
sailing3,5,0.046202591,2.21,126696,480x720,2.9327,,,,,,
sailing3,6,0.043892756,2.14,112343,480x720,2.6005,,,,,,
sailing3,7,0.043206374,2.07,100108,480x720,2.3173,,,,,,
sailing3,8,0.043039834,2.08,90816,480x720,2.1022,,,,,,
sailing3,9,0.042050882,2.07,81852,480x720,1.8947,,,,,,
sailing3,10,0.040699788,1.96,74937,480x720,1.7346,,,,,,
sailing3,11,0.040061228,1.92,69088,480x720,1.5992,,,,,,
sailing3,12,0.039497976,1.93,63504,480x720,1.47,,,,,,
sailing3,13,0.038764845,1.89,59282,480x720,1.3722,,,,,,
sailing3,14,0.039347406,2.07,55600,480x720,1.287,,,,,,
sailing3,15,0.037905003,1.65,52488,480x720,1.215,,,,,,
sailing3,16,0.037332452,1.97,48846,480x720,1.1306,,,,,,
sailing3,17,0.037109921,1.79,46400,480x720,1.074,,,,,,
sailing3,18,0.03677203,1.78,44342,480x720,1.0264,,,,,,
sailing3,19,0.036290019,1.76,42424,480x720,0.982,,,,,,
sailing3,20,0.036230399,1.73,40455,480x720,0.9364,,,,,,
sailing3,21,0.035521237,1.78,38880,480x720,0.9,,,,,,
sailing3,22,0.036866181,1.64,37438,480x720,0.8666,,,,,,
sailing3,23,0.03673636,1.86,36083,480x720,0.8352,,,,,,
sailing3,24,0.03682023,1.77,34471,480x720,0.7979,,,,,,
sailing3,25,0.035384947,1.73,32301,480x720,0.7477,,,,,,
sailing3,26,0.034999526,1.69,30284,480x720,0.701,,,,,,
sailing3,27,0.035021226,1.67,28465,480x720,0.6589,,,,,,
sailing3,28,0.034862607,1.69,26932,480x720,0.6234,,,,,,
sailing3,29,0.035509167,1.68,25494,480x720,0.5901,,,,,,
sailing3,30,0.033751914,1.68,24164,480x720,0.5593,,,,,,
sailing3,31,0.033628073,1.57,22240,480x720,0.5148,,,,,,
sailing3,32,0.033400122,1.58,20778,480x720,0.4809,,,,,,
sailing3,33,0.034766106,1.59,19512,480x720,0.4516,,,,,,
sailing3,34,0.033145022,1.57,18284,480x720,0.4232,,,,,,
sailing3,35,0.032654071,1.59,16973,480x720,0.3928,,,,,,
sailing3,36,0.032728741,1.58,15649,480x720,0.3622,,,,,,
sailing3,37,0.03241739,1.54,14750,480x720,0.3414,,,,,,
sailing3,38,0.031881059,1.52,13663,480x720,0.3162,,,,,,
sailing3,39,0.0320977,1.52,12682,480x720,0.2935,,,,,,
sailing3,40,0.033917534,1.61,11837,480x720,0.274,,,,,,
sailing3,41,0.033793314,1.66,10895,480x720,0.2521,,,,,,
sailing3,42,0.031511979,1.5,10113,480x720,0.234,,,,,,
sailing3,43,0.031101828,1.48,9324,480x720,0.2158,,,,,,
sailing3,44,0.03212996,1.5,8679,480x720,0.2009,,,,,,
sailing3,45,0.030555197,1.47,7972,480x720,0.1845,,,,,,
sailing3,46,0.030940408,1.49,7367,480x720,0.1705,,,,,,
sailing3,47,0.030684027,1.47,6844,480x720,0.1584,,,,,,
sailing3,48,0.030639546,1.46,6309,480x720,0.146,,,,,,
sailing3,49,0.030480316,1.5,5825,480x720,0.1348,,,,,,
sailing3,50,0.030431397,1.43,5375,480x720,0.1244,,,,,,
sailing3,51,0.030079436,1.44,4933,480x720,0.1141,,,,,,
sailing3,52,0.029982945,1.42,4544,480x720,0.1051,,,,,,
sailing3,53,0.030475007,1.41,4138,480x720,0.0957,,,,,,
sailing3,54,0.029703075,1.4,3789,480x720,0.0877,,,,,,
sailing3,55,0.029867385,1.41,3473,480x720,0.0803,,,,,,
sailing3,56,0.029555945,1.36,3187,480x720,0.0737,,,,,,
sailing3,57,0.029249284,1.35,2900,480x720,0.0671,,,,,,
sailing3,58,0.029290634,1.37,2667,480x720,0.0617,,,,,,
sailing3,59,0.029122664,1.37,2376,480x720,0.055,,,,,,
sailing3,60,0.029538704,1.4,2122,480x720,0.0491,,,,,,
sailing3,61,0.029325494,1.4,1876,480x720,0.0434,,,,,,
sailing3,62,0.028762592,1.37,1619,480x720,0.0374,,,,,,
sailing3,63,0.028922563,1.37,1345,480x720,0.0311,,,,,,
sailing4,0,0.080246425,3.91,442195,768x512,8.9964,,,,,,
sailing4,1,0.065658924,3.22,307024,768x512,6.2464,,,,,,
sailing4,2,0.060493942,2.93,251276,768x512,5.1122,,,,,,
sailing4,3,0.056136382,2.59,213853,768x512,4.3508,,,,,,
sailing4,4,0.054193698,2.49,189412,768x512,3.8535,,,,,,
sailing4,5,0.052000633,2.37,169371,768x512,3.4458,,,,,,
sailing4,6,0.050977971,2.34,153824,768x512,3.1295,,,,,,
sailing4,7,0.050173479,2.31,140867,768x512,2.8659,,,,,,
sailing4,8,0.048807507,2.37,130911,768x512,2.6633,,,,,,
sailing4,9,0.047865844,2.28,121668,768x512,2.4753,,,,,,
sailing4,10,0.046506561,2.21,114360,768x512,2.3266,,,,,,
sailing4,11,0.046721412,2.23,108057,768x512,2.1984,,,,,,
sailing4,12,0.04585402,2.19,101733,768x512,2.0697,,,,,,
sailing4,13,0.04571585,2.2,96577,768x512,1.9648,,,,,,
sailing4,14,0.045263849,2.17,91930,768x512,1.8703,,,,,,
sailing4,15,0.044603167,2.21,87770,768x512,1.7856,,,,,,
sailing4,16,0.043977905,2.13,82791,768x512,1.6843,,,,,,
sailing4,17,0.043949105,2.17,79341,768x512,1.6141,,,,,,
sailing4,18,0.042662494,2.09,76059,768x512,1.5474,,,,,,
sailing4,19,0.042938794,2.1,72938,768x512,1.4839,,,,,,
sailing4,20,0.042005722,2.06,69793,768x512,1.4199,,,,,,
sailing4,21,0.042235892,2.02,67264,768x512,1.3684,,,,,,
sailing4,22,0.041535621,2.04,64879,768x512,1.3199,,,,,,
sailing4,23,0.04134459,1.99,62467,768x512,1.2708,,,,,,
sailing4,24,0.04104248,2,59653,768x512,1.2136,,,,,,
sailing4,25,0.04151391,2.03,55874,768x512,1.1367,,,,,,
sailing4,26,0.04136207,1.99,52359,768x512,1.0652,,,,,,
sailing4,27,0.04111022,2.01,49141,768x512,0.9997,,,,,,
sailing4,28,0.039982827,1.91,46346,768x512,0.9429,,,,,,
sailing4,29,0.039181986,1.89,43808,768x512,0.8912,,,,,,
sailing4,30,0.038780035,1.84,41420,768x512,0.8426,,,,,,
sailing4,31,0.037733942,1.76,37934,768x512,0.7717,,,,,,
sailing4,32,0.037933283,1.88,35103,768x512,0.7141,,,,,,
sailing4,33,0.04555604,2.03,32766,768x512,0.6666,,,,,,
sailing4,34,0.037963003,1.81,30580,768x512,0.6221,,,,,,
sailing4,35,0.037245852,1.81,28284,768x512,0.5754,,,,,,
sailing4,36,0.037964913,1.83,26028,768x512,0.5295,,,,,,
sailing4,37,0.038185674,1.85,24104,768x512,0.4903,,,,,,
sailing4,38,0.035687158,1.75,22085,768x512,0.4493,,,,,,
sailing4,39,0.036336869,1.78,20277,768x512,0.4125,,,,,,
sailing4,40,0.035951788,1.72,18734,768x512,0.3811,,,,,,
sailing4,41,0.035754678,1.68,17104,768x512,0.3479,,,,,,
sailing4,42,0.035145507,1.7,15752,768x512,0.3204,,,,,,
sailing4,43,0.035305987,1.66,14290,768x512,0.2907,,,,,,
sailing4,44,0.034809506,1.63,13126,768x512,0.267,,,,,,
sailing4,45,0.034388455,1.7,11960,768x512,0.2433,,,,,,
sailing4,46,0.035469648,1.66,10912,768x512,0.222,,,,,,
sailing4,47,0.033786903,1.63,9942,768x512,0.2022,,,,,,
sailing4,48,0.034122934,1.67,8999,768x512,0.183,,,,,,
sailing4,49,0.033786604,1.63,8155,768x512,0.1659,,,,,,
sailing4,50,0.035265177,1.7,7409,768x512,0.1507,,,,,,
sailing4,51,0.033059942,1.57,6721,768x512,0.1367,,,,,,
sailing4,52,0.033044572,1.59,6087,768x512,0.1238,,,,,,
sailing4,53,0.032828202,1.51,5479,768x512,0.1114,,,,,,
sailing4,54,0.032642941,1.57,4997,768x512,0.1016,,,,,,
sailing4,55,0.03209224,1.5,4519,768x512,0.0919,,,,,,
sailing4,56,0.03175647,1.54,4056,768x512,0.0825,,,,,,
sailing4,57,0.031490118,1.5,3624,768x512,0.0737,,,,,,
sailing4,58,0.031895889,1.5,3229,768x512,0.0656,,,,,,
sailing4,59,0.03224797,1.53,2874,768x512,0.0584,,,,,,
sailing4,60,0.031542509,1.44,2529,768x512,0.0514,,,,,,
sailing4,61,0.031578959,1.46,2203,768x512,0.0448,,,,,,
sailing4,62,0.031711149,1.42,1871,768x512,0.038,,,,,,
sailing4,63,0.031195048,1.55,1472,768x512,0.0299,,,,,,
statue,0,0.072996639,3.5,370918,480x720,8.586,,,,,,
statue,1,0.057838906,2.72,256920,480x720,5.9472,,,,,,
statue,2,0.052553455,2.36,204118,480x720,4.7249,,,,,,
statue,3,0.049068247,2.26,169794,480x720,3.9304,,,,,,
statue,4,0.047066593,2.22,148058,480x720,3.4272,,,,,,
statue,5,0.044997749,2.14,130373,480x720,3.0178,,,,,,
statue,6,0.043786036,2.14,116209,480x720,2.69,,,,,,
statue,7,0.042893513,2.08,104630,480x720,2.4219,,,,,,
statue,8,0.041725361,2.07,95481,480x720,2.2102,,,,,,
statue,9,0.040796339,2.01,86911,480x720,2.0118,,,,,,
statue,10,0.040114807,1.99,80491,480x720,1.8632,,,,,,
statue,11,0.039450916,1.94,75002,480x720,1.7361,,,,,,
statue,12,0.040724859,1.99,69895,480x720,1.6179,,,,,,
statue,13,0.038573715,1.86,65857,480x720,1.5244,,,,,,
statue,14,0.038316283,1.81,62164,480x720,1.4389,,,,,,
statue,15,0.037889003,1.82,58995,480x720,1.3656,,,,,,
statue,16,0.037520412,1.79,55327,480x720,1.2807,,,,,,
statue,17,0.037120081,1.77,52866,480x720,1.2237,,,,,,
statue,18,0.036779711,1.78,50546,480x720,1.17,,,,,,
statue,19,0.036321919,1.79,48478,480x720,1.1221,,,,,,
statue,20,0.036157219,1.75,46227,480x720,1.07,,,,,,
statue,21,0.037173141,1.77,44430,480x720,1.0284,,,,,,
statue,22,0.035744968,1.68,42652,480x720,0.9873,,,,,,
statue,23,0.035329637,1.76,41033,480x720,0.9498,,,,,,
statue,24,0.035284937,1.74,39173,480x720,0.9067,,,,,,
statue,25,0.036981631,1.82,36505,480x720,0.845,,,,,,
statue,26,0.035196377,1.82,34089,480x720,0.789,,,,,,
statue,27,0.037342941,1.88,32029,480x720,0.7414,,,,,,
statue,28,0.034765316,1.8,30140,480x720,0.6976,,,,,,
statue,29,0.034524375,1.9,28405,480x720,0.6575,,,,,,
statue,30,0.035362977,1.93,26893,480x720,0.6225,,,,,,
statue,31,0.034151394,1.64,24707,480x720,0.5719,,,,,,
statue,32,0.033448913,1.64,22938,480x720,0.5309,,,,,,
statue,33,0.032921092,1.59,21463,480x720,0.4968,,,,,,
statue,34,0.03246481,1.62,20199,480x720,0.4675,,,,,,
statue,35,0.032387541,1.54,18718,480x720,0.4332,,,,,,
statue,36,0.032259761,1.56,17256,480x720,0.3994,,,,,,
statue,37,0.03208692,1.53,16052,480x720,0.3715,,,,,,
statue,38,0.03202173,1.59,14817,480x720,0.3429,,,,,,
statue,39,0.031663579,1.53,13685,480x720,0.3167,,,,,,
statue,40,0.031813329,1.48,12709,480x720,0.2941,,,,,,
statue,41,0.031719599,1.51,11660,480x720,0.2699,,,,,,
statue,42,0.031305168,1.46,10910,480x720,0.2525,,,,,,
statue,43,0.030673507,1.45,10101,480x720,0.2338,,,,,,
statue,44,0.030684317,1.47,9358,480x720,0.2166,,,,,,
statue,45,0.030909598,1.48,8630,480x720,0.1997,,,,,,
statue,46,0.030232976,1.43,7889,480x720,0.1826,,,,,,
statue,47,0.030369877,1.44,7327,480x720,0.1696,,,,,,
statue,48,0.030453607,1.41,6749,480x720,0.1562,,,,,,
statue,49,0.029790914,1.37,6203,480x720,0.1435,,,,,,
statue,50,0.030074405,1.45,5755,480x720,0.1332,,,,,,
statue,51,0.029920915,1.42,5301,480x720,0.1227,,,,,,
statue,52,0.029544505,1.43,4850,480x720,0.1122,,,,,,
statue,53,0.029820925,1.44,4462,480x720,0.1032,,,,,,
statue,54,0.029502665,1.36,4077,480x720,0.0943,,,,,,
statue,55,0.029311134,1.36,3739,480x720,0.0865,,,,,,
statue,56,0.028802593,1.37,3435,480x720,0.0795,,,,,,
statue,57,0.029111493,1.37,3104,480x720,0.0718,,,,,,
statue,58,0.029258054,1.35,2829,480x720,0.0654,,,,,,
