Filename,q_flag,Avg Time,Avg Energy,File Size,Resolution,bpp
bridge,13,1.938161957,83.37,226441,2749x4049,.1627
bridge,14,1.947905429,83.59,236297,2749x4049,.1698
bridge,15,1.948524191,84.03,247580,2749x4049,.1779
bridge,16,1.923512745,84.20,255794,2749x4049,.1838
bridge,17,1.934752471,84.17,268629,2749x4049,.1930
bridge,18,1.916276549,83.02,279309,2749x4049,.2007
bridge,19,1.921500480,83.18,293953,2749x4049,.2112
bridge,20,1.929487468,84.20,305906,2749x4049,.2198
bridge,21,1.925089178,82.87,319941,2749x4049,.2299
bridge,22,1.949432243,84.32,330445,2749x4049,.2375
bridge,23,1.928679816,82.86,343168,2749x4049,.2466
bridge,24,1.934818620,83.19,352116,2749x4049,.2530
bridge,25,1.937375786,83.59,363401,2749x4049,.2611
bridge,26,1.932690065,83.18,374507,2749x4049,.2691
bridge,27,1.950912587,83.72,384320,2749x4049,.2762
bridge,28,1.939417171,83.97,389839,2749x4049,.2801
bridge,29,1.932246884,83.63,397192,2749x4049,.2854
bridge,30,1.926362111,83.22,402994,2749x4049,.2896
bridge,31,1.931699953,83.86,407474,2749x4049,.2928
bridge,32,1.944854653,82.99,412939,2749x4049,.2967
bridge,33,1.954158014,83.71,418401,2749x4049,.3007
bridge,34,1.961598080,83.94,420534,2749x4049,.3022
bridge,35,1.930545991,83.26,425893,2749x4049,.3061
bridge,36,1.938962240,83.21,431374,2749x4049,.3100
bridge,37,1.930142600,83.24,437560,2749x4049,.3144
bridge,38,1.936470794,83.22,443592,2749x4049,.3188
bridge,39,1.942394148,83.50,450056,2749x4049,.3234
bridge,40,1.949883554,83.77,456484,2749x4049,.3280
bridge,41,1.960539378,83.99,462930,2749x4049,.3327
bridge,42,1.930725751,83.18,470401,2749x4049,.3380
bridge,43,1.936483725,83.62,473510,2749x4049,.3403
bridge,44,1.938123838,83.47,480830,2749x4049,.3455
bridge,45,1.929384398,82.68,488443,2749x4049,.3510
bridge,46,1.952971481,83.94,496174,2749x4049,.3566
bridge,47,1.950887786,83.41,504444,2749x4049,.3625
bridge,48,1.957095830,83.45,513150,2749x4049,.3688
bridge,49,1.939398340,83.85,521823,2749x4049,.3750
bridge,50,1.952214480,83.42,527393,2749x4049,.3790
bridge,51,1.942076446,83.74,537147,2749x4049,.3860
bridge,52,1.977220195,83.84,547380,2749x4049,.3934
bridge,53,1.929202008,83.34,557973,2749x4049,.4010
bridge,54,1.938819740,84.62,569293,2749x4049,.4091
bridge,55,1.965230019,84.99,581257,2749x4049,.4177
bridge,56,1.967628814,85.44,593214,2749x4049,.4263
bridge,57,1.955377067,84.43,602064,2749x4049,.4327
bridge,58,1.959420115,85.28,615547,2749x4049,.4424
bridge,59,1.945218934,83.94,629688,2749x4049,.4525
bridge,60,1.953930103,85.03,644658,2749x4049,.4633
bridge,61,1.957168520,84.75,660094,2749x4049,.4744
bridge,62,1.961545170,85.13,676957,2749x4049,.4865
bridge,63,1.976955275,85.24,694256,2749x4049,.4989
bridge,64,1.971955903,84.97,708675,2749x4049,.5093
bridge,65,1.960272598,85.36,728507,2749x4049,.5236
bridge,66,1.959948307,86.22,749408,2749x4049,.5386
bridge,67,1.985954375,86.20,772058,2749x4049,.5549
bridge,68,1.839590116,79.02,794890,2749x4049,.5713
bridge,69,1.830220736,78.70,819867,2749x4049,.5892
bridge,70,1.836853610,80.26,841399,2749x4049,.6047
bridge,71,1.837301732,79.91,868168,2749x4049,.6239
bridge,72,1.833833344,79.02,896253,2749x4049,.6441
bridge,73,1.850498381,79.05,926325,2749x4049,.6657
bridge,74,1.831987240,78.93,958246,2749x4049,.6887
bridge,75,1.861817537,79.59,991606,2749x4049,.7126
bridge,76,1.849106458,78.98,1022194,2749x4049,.7346
bridge,77,1.844607967,79.30,1059767,2749x4049,.7616
bridge,78,1.839345666,79.29,1100374,2749x4049,.7908
bridge,79,1.845456510,79.70,1144610,2749x4049,.8226
bridge,80,1.880877719,80.34,1191743,2749x4049,.8565
bridge,81,1.849223098,79.93,1238447,2749x4049,.8901
bridge,82,1.866171436,80.63,1296018,2749x4049,.9314
bridge,83,1.859013480,80.95,1360038,2749x4049,.9775
bridge,84,1.864842583,80.46,1432541,2749x4049,1.0296
bridge,85,1.890274980,80.43,1514181,2749x4049,1.0882
bridge,86,1.874928666,81.16,1606691,2749x4049,1.1547
bridge,87,1.861118695,81.04,1710501,2749x4049,1.2293
bridge,88,1.879743977,81.83,1802590,2749x4049,1.2955
bridge,89,1.896911005,81.89,1931548,2749x4049,1.3882
bridge,90,1.899592181,81.99,2079835,2749x4049,1.4948
bridge,91,1.894993721,82.96,2255960,2749x4049,1.6214
bridge,92,1.929975040,82.83,2465284,2749x4049,1.7718
bridge,93,1.885583590,82.10,2726461,2749x4049,1.9595
bridge,94,1.913259282,83.83,3055775,2749x4049,2.1962
bridge,95,1.930846131,84.23,3506738,2749x4049,2.5204
bridge,96,1.944548292,85.94,4157954,2749x4049,2.9884
bridge,97,1.967580114,87.42,5142014,2749x4049,3.6957
bridge,98,2.020663853,89.59,6761189,2749x4049,4.8594
bridge,99,2.055367131,92.69,8980364,2749x4049,6.4544
cathedral,0,8.764109220,281.38,50302,2000x3008,.0668
cathedral,1,8.805561753,285.03,52135,2000x3008,.0693
cathedral,2,8.812152098,283.37,53611,2000x3008,.0712
cathedral,3,8.798261097,283.63,55547,2000x3008,.0738
cathedral,4,8.854797173,282.59,57503,2000x3008,.0764
cathedral,5,1.064108357,47.45,73241,2000x3008,.0973
cathedral,6,1.058335034,46.50,76158,2000x3008,.1012
cathedral,7,1.061255001,46.86,79095,2000x3008,.1051
cathedral,8,1.049533355,46.74,82471,2000x3008,.1096
cathedral,9,1.060761979,47.48,86140,2000x3008,.1145
cathedral,10,1.056032779,46.51,89582,2000x3008,.1191
cathedral,11,1.060360889,46.35,93508,2000x3008,.1243
cathedral,12,1.063956466,46.55,97740,2000x3008,.1299
cathedral,13,1.056110709,48.37,102168,2000x3008,.1358
cathedral,14,1.053772404,47.05,107026,2000x3008,.1423
cathedral,15,1.060895480,46.45,112034,2000x3008,.1489
cathedral,16,1.075864874,46.61,116220,2000x3008,.1545
cathedral,17,1.073754429,47.41,121022,2000x3008,.1609
cathedral,18,1.057141501,47.40,126328,2000x3008,.1679
cathedral,19,1.066541363,47.45,131923,2000x3008,.1754
cathedral,20,1.062605824,47.91,135640,2000x3008,.1803
cathedral,21,1.074987522,47.76,142232,2000x3008,.1891
cathedral,22,1.074518810,48.15,147190,2000x3008,.1957
cathedral,23,1.057029321,47.70,153588,2000x3008,.2042
cathedral,24,1.071082323,47.75,158855,2000x3008,.2112
cathedral,25,1.069338929,47.43,163288,2000x3008,.2171
cathedral,26,1.061315781,47.58,168690,2000x3008,.2243
cathedral,27,1.054545745,47.30,173491,2000x3008,.2307
cathedral,28,1.061309941,47.20,175828,2000x3008,.2338
cathedral,29,1.060381708,47.40,179462,2000x3008,.2386
cathedral,30,1.061686342,47.56,182112,2000x3008,.2421
cathedral,31,1.066454062,47.93,184212,2000x3008,.2449
cathedral,32,1.057473863,47.71,186806,2000x3008,.2484
cathedral,33,1.060514029,47.34,189196,2000x3008,.2515
cathedral,34,1.064091237,47.95,191725,2000x3008,.2549
cathedral,35,1.062147703,47.12,192291,2000x3008,.2557
cathedral,36,1.066846273,47.01,194791,2000x3008,.2590
cathedral,37,1.078702460,47.34,197516,2000x3008,.2626
cathedral,38,1.060593539,47.33,200143,2000x3008,.2661
cathedral,39,1.060978380,47.21,202753,2000x3008,.2696
cathedral,40,1.069021818,47.15,205460,2000x3008,.2732
cathedral,41,1.071059812,47.30,208610,2000x3008,.2774
cathedral,42,1.073429508,47.16,211315,2000x3008,.2810
cathedral,43,1.066008632,47.40,212017,2000x3008,.2819
cathedral,44,1.068878047,47.24,215170,2000x3008,.2861
cathedral,45,1.076161894,47.24,218312,2000x3008,.2903
cathedral,46,1.068693257,46.98,221540,2000x3008,.2946
cathedral,47,1.055734318,47.05,224726,2000x3008,.2988
cathedral,48,1.075222662,47.17,228115,2000x3008,.3033
cathedral,49,1.073428298,47.58,231546,2000x3008,.3079
cathedral,50,1.069403949,47.43,234990,2000x3008,.3124
cathedral,51,1.070357841,46.98,236438,2000x3008,.3144
cathedral,52,1.057157571,46.69,239995,2000x3008,.3191
cathedral,53,1.068854248,47.15,243787,2000x3008,.3241
cathedral,54,1.062005982,47.88,247912,2000x3008,.3296
cathedral,55,1.074729921,47.12,251842,2000x3008,.3348
cathedral,56,1.079296782,47.39,255932,2000x3008,.3403
cathedral,57,1.071416604,47.24,260488,2000x3008,.3463
cathedral,58,1.082069858,47.11,262800,2000x3008,.3494
cathedral,59,1.093248652,48.82,267299,2000x3008,.3554
cathedral,60,1.070780232,47.17,272234,2000x3008,.3620
cathedral,61,1.069870440,46.97,277082,2000x3008,.3684
cathedral,62,1.070131281,47.21,282538,2000x3008,.3757
cathedral,63,1.075830254,47.05,288011,2000x3008,.3829
cathedral,64,1.081683107,47.88,291675,2000x3008,.3878
