Filename;q_flag;Avg Time;Avg Energy;File Size;Resolution;bpp;;ssim;psnr;mse;;min fs;max fs ;avg fs;median fs
sailing1;87;0,010805043;0,53;295969;768x512;6,0215;87;0,973969999;37,95548287;10,41195001;;;;;
sailing1;88;0,011165323;0,59;311724;768x512;6,342;88;0,97615201;38,42667952;9,341409471;;;;;
sailing1;89;0,011938415;0,56;323383;768x512;6,5792;89;0,978086864;38,89576437;8,385016547;;;;;
sailing1;90;0,011413494;0,63;342452;768x512;6,9672;90;0,980147638;39,47019574;7,346166823;;;;;
sailing1;91;0,011611265;0,56;358898;768x512;7,3017;91;0,982173711;40,04460123;6,436062283;;;;;
sailing1;92;0,011965666;0,58;376487;768x512;7,6596;92;0,984376859;40,78289931;5,429882473;;;;;
sailing1;93;0,012320516;0,62;404805;768x512;8,2357;93;0,986564765;41,59510065;4,503708733;;;;;
sailing1;94;0,012971469;0,68;437974;768x512;8,9106;94;0,988847763;42,60811459;3,566719055;;;;;
sailing1;95;0,013793401;0,69;478000;768x512;9,7249;95;0,991004686;43,74898507;2,742722405;;;;;
sailing1;96;0,014855584;0,74;526235;768x512;10,7062;96;0,993368747;45,31617501;1,911889818;;;;;
sailing1;97;0,014835924;0,73;582140;768x512;11,8436;97;0,995424097;47,26202874;1,221455044;;;;;
sailing1;98;0,015828357;0,81;647216;768x512;13,1676;98;0,997402335;50,12499345;0,631802029;;;;;
sailing1;99;0,017404402;0,81;737315;768x512;15,0007;99;0,998958936;54,71333538;0,219657898;;;;;
sailing2;74;0,006891311;0,3;113276;480x720;2,6221;74;0,95028206;37,67352691;11,11034819;;;;;
sailing2;75;0,006928561;0,34;113853;480x720;2,6354;75;0,950754446;37,76535904;10,87788484;;;;;
sailing2;76;0,007012181;0,36;116969;480x720;2,7076;76;0,951740298;37,93554843;10,45985147;;;;;
sailing2;77;0,006975801;0,34;122290;480x720;2,8307;77;0,953236171;38,13906087;9,981005015;;;;;
sailing2;78;0,007133451;0,35;126422;480x720;2,9264;78;0,954067854;38,29049997;9,63896412;;;;;
sailing2;79;0,007109461;0,4;129493;480x720;2,9975;79;0,955065428;38,44711155;9,297564622;;;;;
sailing2;80;0,007454062;0,38;133635;480x720;3,0934;80;0,956070736;38,63380023;8,906361883;;;;;
sailing2;81;0,007572422;0,38;139675;480x720;3,2332;81;0,957643182;38,86352904;8,447485532;;;;;
sailing2;82;0,007667023;0,4;143634;480x720;3,3248;82;0,958492914;39,05080997;8,090947145;;;;;
sailing2;83;0,007648663;0,38;151338;480x720;3,5031;83;0,959900353;39,28299524;7,669743441;;;;;
sailing2;84;0,008179144;0,41;156585;480x720;3,6246;84;0,961040622;39,51480732;7,271091821;;;;;
sailing2;85;0,008085094;0,39;161363;480x720;3,7352;85;0,962163844;39,74750566;6,891754437;;;;;
sailing2;86;0,008189615;0,41;170779;480x720;3,9532;86;0,963658492;40,04349845;6,437696759;;;;;
sailing2;87;0,008257315;0,4;176661;480x720;4,0893;87;0,964843643;40,29303566;6,078225309;;;;;
sailing2;88;0,008715266;0,45;187446;480x720;4,339;88;0,966437147;40,62656345;5,62890625;;;;;
sailing2;89;0,009144088;0,46;195857;480x720;4,5337;89;0,967902587;40,9459413;5,22981385;;;;;
sailing2;90;0,008677276;0,44;209938;480x720;4,8596;90;0,969653068;41,34210336;4,773863812;;;;;
sailing2;91;0,009207217;0,48;222134;480x720;5,1419;91;0,971518427;41,74638483;4,349525463;;;;;
sailing2;92;0,009338938;0,47;235059;480x720;5,4411;92;0,973494269;42,21113201;3,908113426;;;;;
sailing2;93;0,009572309;0,52;258732;480x720;5,9891;93;0,975924453;42,76631523;3,439131944;;;;;
sailing2;94;0,01006002;0,49;287456;480x720;6,654;94;0,978941441;43,45848197;2,932460455;;;;;
sailing2;95;0,010530651;0,51;322744;480x720;7,4709;95;0,982121461;44,26436059;2,435815008;;;;;
sailing2;96;0,011039803;0,52;367290;480x720;8,502;96;0,986532142;45,47221823;1,844414545;;;;;
sailing2;97;0,012329657;0,61;419486;480x720;9,7103;97;0,990825329;47,086715;1,271770833;;;;;
sailing2;98;0,01345955;0,7;479615;480x720;11,1021;98;0,995129189;49,84749478;0,673489583;;;;;
sailing2;99;0,014747764;0,77;556132;480x720;12,8734;99;0,998119684;54,51033929;0,230168789;;;;;
sailing3;74;0,007133672;0,34;126094;480x720;2,9188;74;0,951161605;37,43227019;11,74500868;;;;;
sailing3;75;0,007146171;0,33;126930;480x720;2,9381;75;0,951775097;37,52571057;11,49500868;;;;;
sailing3;76;0,007574222;0,4;130321;480x720;3,0166;76;0,952969032;37,70269762;11,03597222;;;;;
sailing3;77;0,007414052;0,34;135760;480x720;3,1425;77;0,954507699;37,90678961;10,52934606;;;;;
sailing3;78;0,008325595;0,41;139992;480x720;3,2405;78;0,955498294;38,06399897;10,15501254;;;;;
sailing3;79;0,007549033;0,38;143344;480x720;3,3181;79;0,956774474;38,2266823;9,78165027;;;;;
sailing3;80;0,007668333;0,34;147599;480x720;3,4166;80;0,958049497;38,42478778;9,34547936;;;;;
sailing3;81;0,007757213;0,38;153787;480x720;3,5598;81;0,959721608;38,67032237;8,831777585;;;;;
sailing3;82;0,008905207;0,42;158018;480x720;3,6578;82;0,960884018;38,86184889;8,450754244;;;;;
sailing3;83;0,008800216;0,4;165914;480x720;3,8406;83;0,962386304;39,11009709;7,981245177;;;;;
sailing3;84;0,008203614;0,38;171393;480x720;3,9674;84;0,963778283;39,34662799;7,558185764;;;;;
sailing3;85;0,008214244;0,38;176635;480x720;4,0887;85;0,965198332;39,59906065;7,131391782;;;;;
sailing3;86;0,008343505;0,4;186625;480x720;4,32;86;0,966872103;39,91370831;6,632992863;;;;;
sailing3;87;0,008444525;0,42;192582;480x720;4,4579;87;0,96820742;40,18734138;6,227965856;;;;;
sailing3;88;0,009000127;0,45;203774;480x720;4,7169;88;0,97002632;40,54460834;5,736137153;;;;;
sailing3;89;0,008808446;0,37;212779;480x720;4,9254;89;0,971670186;40,88781256;5,300283565;;;;;
sailing3;90;0,009192327;0,42;227385;480x720;5,2635;90;0,973534655;41,30969075;4,809625772;;;;;
sailing3;91;0,009685329;0,51;239745;480x720;5,5496;91;0,975422473;41,74347259;4,352443094;;;;;
sailing3;92;0,009680719;0,57;252567;480x720;5,8464;92;0,977372442;42,23329477;3,888220486;;;;;
sailing3;93;0,01004335;0,53;275608;480x720;6,3798;93;0,979620074;42,80495901;3,408666088;;;;;
sailing3;94;0,010938732;0,61;304173;480x720;7,041;94;0,982282548;43,51705634;2,893175154;;;;;
sailing3;95;0,011714935;0,62;338423;480x720;7,8338;95;0,985066673;44,33485659;2,396595293;;;;;
sailing3;96;0,011975855;0,59;382877;480x720;8,8628;96;0,988656213;45,56511962;1,805379051;;;;;
sailing3;97;0,012495257;0,5;434938;480x720;10,068;97;0,992245537;47,15275204;1,25257909;;;;;
sailing3;98;0,015058035;0,65;495179;480x720;11,4624;98;0,995775274;49,86767425;0,670367477;;;;;
sailing3;99;0,014725364;0,8;573711;480x720;13,2803;99;0,998349557;54,51707807;0,229811921;;;;;
sailing4;77;0,009291478;0,47;197622;768x512;4,0206;77;0,951003545;35,74946982;17,30347697;;;;;
sailing4;78;0,009356027;0,5;203305;768x512;4,1362;78;0,952503779;35,9349783;16,57992384;;;;;
sailing4;79;0,009506198;0,49;207800;768x512;4,2277;79;0,954220467;36,12851727;15,85727776;;;;;
sailing4;80;0,010376061;0,44;213668;768x512;4,347;80;0,956086352;36,36024378;15,03335741;;;;;
sailing4;81;0,009411528;0,42;221869;768x512;4,5139;81;0,958282883;36,63851582;14,10031382;;;;;
sailing4;82;0,009917999;0,52;227746;768x512;4,6335;82;0,960000251;36,8817799;13,3322169;;;;;
sailing4;83;0,009798029;0,5;237117;768x512;4,8241;83;0,961929179;37,15755502;12,51194594;;;;;
sailing4;84;0,01012863;0,5;245030;768x512;4,9851;84;0,964058366;37,45699322;11,67833794;;;;;
sailing4;85;0,010259801;0,49;252468;768x512;5,1364;85;0,965861382;37,75969653;10,89207713;;;;;
sailing4;86;0,01023019;0,54;264812;768x512;5,3876;86;0,968177748;38,13113423;9,999238756;;;;;
sailing4;87;0,010410821;0,45;273010;768x512;5,5544;87;0,970025334;38,47961953;9,228229947;;;;;
sailing4;88;0,010664192;0,51;288008;768x512;5,8595;88;0,972536728;38,93560015;8,308456421;;;;;
sailing4;89;0,010806422;0,52;299060;768x512;6,0843;89;0,974710349;39,38300705;7,49513838;;;;;
sailing4;90;0,011430054;0,62;317684;768x512;6,4632;90;0,977141992;39,91354722;6,633238898;;;;;
sailing4;91;0,011568515;0,51;333411;768x512;6,7832;91;0,979405609;40,45384227;5,857282003;;;;;
sailing4;92;0,011849765;0,61;350556;768x512;7,132;92;0,981918067;41,13790694;5,003681607;;;;;
sailing4;93;0,011877466;0,58;379595;768x512;7,7228;93;0,984448632;41,91095738;4,187787374;;;;;
sailing4;94;0,012424987;0,66;412768;768x512;8,3977;94;0,987109098;42,86622685;3,360916138;;;;;
sailing4;95;0,013117029;0,6;451872;768x512;9,1933;95;0,989541151;43,94616487;2,620981005;;;;;
sailing4;96;0,014546963;0,7;500357;768x512;10,1797;96;0,992315902;45,45049749;1,853662279;;;;;
sailing4;97;0,014763003;0,66;556795;768x512;11,328;97;0,994680072;47,30466956;1,209520976;;;;;
sailing4;98;0,016349478;0,85;624943;768x512;12,7144;98;0,996907554;50,0626677;0,640934414;;;;;
sailing4;99;0,017295112;0,81;719886;768x512;14,6461;99;0,998700984;54,51829853;0,229747348;;;;;
statue;68;0,00699665;0,33;122938;480x720;2,8457;68;0,950595977;35,7917584;17,13580536;;;;;
statue;69;0,007172141;0,39;124980;480x720;2,893;69;0,951430542;35,89676944;16,72643615;;;;;
statue;70;0,007279631;0,32;128138;480x720;2,9661;70;0,952572548;36,0443376;16,16763889;;;;;
statue;71;0,007258081;0,34;130698;480x720;3,0254;71;0,953556805;36,17886093;15,67452064;;;;;
statue;72;0,007585273;0,31;132919;480x720;3,0768;72;0,954538795;36,29793268;15,25060571;;;;;
statue;73;0,007766853;0,37;136248;480x720;3,1538;73;0,955410195;36,42465063;14,8120544;;;;;
statue;74;0,007554602;0,33;140981;480x720;3,2634;74;0,956849011;36,60872201;14,19737847;;;;;
statue;75;0,007538313;0,37;141803;480x720;3,2824;75;0,957400759;36,70694124;13,8798968;;;;;
statue;76;0,007648313;0,38;145405;480x720;3,3658;76;0,958464843;36,88312027;13,32810282;;;;;
statue;77;0,007747433;0,37;151170;480x720;3,4993;77;0,959989615;37,09402157;12,69633005;;;;;
statue;78;0,007933053;0,36;155720;480x720;3,6046;78;0,960950677;37,26003842;12,2201495;;;;;
statue;79;0,007809763;0,36;159211;480x720;3,6854;79;0,962005691;37,43541087;11,73651813;;;;;
statue;80;0,007936044;0,37;163766;480x720;3,7908;80;0,963183596;37,64379401;11,18667342;;;;;
statue;81;0,008047674;0,39;170053;480x720;3,9364;81;0,964759525;37,89544704;10,55688175;;;;;
statue;82;0,008476735;0,36;174857;480x720;4,0476;82;0,965894999;38,10993039;10,04817805;;;;;
statue;83;0,008233054;0,43;182598;480x720;4,2268;83;0,967230841;38,36135909;9,482971644;;;;;
statue;84;0,008297985;0,37;188552;480x720;4,3646;84;0,968537119;38,6183553;8,938092207;;;;;
statue;85;0,008631905;0,43;194216;480x720;4,4957;85;0,969834764;38,88768762;8,400625;;;;;
statue;86;0,009057117;0,46;204442;480x720;4,7324;86;0,971495105;39,22650177;7,770163966;;;;;
statue;87;0,008865556;0,42;210852;480x720;4,8808;87;0,972801093;39,53028327;7,245227623;;;;;
statue;88;0,009110357;0,43;222396;480x720;5,148;88;0,974483886;39,92669955;6,613180941;;;;;
statue;89;0,009477828;0,49;231937;480x720;5,3689;89;0,976043353;40,31389381;6,049103009;;;;;
statue;90;0,009383178;0,44;247163;480x720;5,7213;90;0,977774543;40,78934028;5,421835455;;;;;
statue;91;0,009519639;0,46;259796;480x720;6,0137;91;0,979600034;41,2770359;4,845925926;;;;;
statue;92;0,01008034;0,51;272972;480x720;6,3187;92;0,981429307;41,85442417;4,242657215;;;;;
statue;93;0,010132381;0,45;296467;480x720;6,8626;93;0,983428307;42,52015803;3,639691358;;;;;
statue;94;0,010676562;0,53;325418;480x720;7,5328;94;0,9856844;43,33778735;3,015099344;;;;;
statue;95;0,011095373;0,52;359091;480x720;8,3122;95;0,988032992;44,26744677;2,434084684;;;;;
statue;96;0,012519167;0,64;402835;480x720;9,3248;96;0,990872903;45,58282846;1,798032407;;;;;
statue;97;0,012814679;0,61;454045;480x720;10,5103;97;0,993600667;47,27076037;1,219001736;;;;;
statue;98;0,013864051;0,69;514179;480x720;11,9022;98;0,996409995;49,94862361;0,65798804;;;;;
statue;99;0,014929214;0,71;594878;480x720;13,7703;99;0,998582191;54,50602831;0,230397377;;;;;
stream;78;0,011898775;0,59;346046;768x512;7,0403;78;0,950017082;31,99081566;41,11485799;;;;;
stream;79;0,012125166;0,62;353387;768x512;7,1896;79;0,9524101;32,23296653;38,8851437;;;;;
stream;80;0,011888925;0,56;363031;768x512;7,3858;80;0,954986959;32,52484709;36,35763719;;;;;
stream;81;0,012240846;0,59;375223;768x512;7,6339;81;0,957851081;32,85075492;33,72910902;;;;;
stream;82;0,012056376;0,58;385399;768x512;7,8409;82;0,960562182;33,17945156;31,27052731;;;;;
stream;83;0,012651747;0,69;399385;768x512;8,1255;83;0,96317185;33,52714724;28,86460622;;;;;
stream;84;0,012516418;0,55;411928;768x512;8,3806;84;0,9660382;33,91039416;26,42657895;;;;;
stream;85;0,012795998;0,6;423530;768x512;8,6167;85;0,968802683;34,31795968;24,05937788;;;;;
stream;86;0,012997259;0,6;441215;768x512;8,9765;86;0,971667315;34,78971071;21,58287472;;;;;
stream;87;0,01338626;0,67;454329;768x512;9,2433;87;0,974354738;35,27016235;19,32253604;;;;;
stream;88;0,013577401;0,62;474828;768x512;9,6604;88;0,977324228;35,84567789;16,92437236;;;;;
stream;89;0,014469233;0,73;491354;768x512;9,9966;89;0,979979482;36,4326129;14,78492313;;;;;
stream;90;0,013996592;0,63;516769;768x512;10,5136;90;0,982905171;37,14635174;12,54426405;;;;;
stream;91;0,014456423;0,67;538166;768x512;10,949;91;0,985364382;37,87302047;10,61153751;;;;;
stream;92;0,014974755;0,68;561129;768x512;11,4161;92;0,988196786;38,81864917;8,535234239;;;;;
stream;93;0,015247976;0,71;596481;768x512;12,1354;93;0,990575261;39,83079016;6,760850694;;;;;
stream;94;0,015528416;0,68;636639;768x512;12,9524;94;0,99297178;41,1071447;5,039249844;;;;;
stream;95;0,016218539;0,83;681029;768x512;13,8555;95;0,99495388;42,52529509;3,635388692;;;;;
stream;96;0,01683831;0,78;731980;768x512;14,8921;96;0,996717217;44,39362794;2,364381578;;;;;
stream;97;0,017330961;0,8;787785;768x512;16,0275;97;0,998024626;46,63792761;1,410222371;;;;;
stream;98;0,017939483;0,82;846595;768x512;17,224;98;0,998996673;49,82591598;0,676844279;;;;;
stream;99;0,018621056;0,86;926368;768x512;18,847;99;0,999600986;54,56484149;0,227298313;;;;;
studentsculpture;59;0,008254395;0,37;197025;632x505;4,9385;59;0,950217759;30,29731758;60,72235451;;;;;
studentsculpture;60;0,008576696;0,41;199478;632x505;5;60;0,951359359;30,40221876;59,27321511;;;;;
studentsculpture;61;0,008475175;0,44;202966;632x505;5,0875;61;0,952508807;30,51619813;57,73784204;;;;;
studentsculpture;62;0,008405005;0,41;205568;632x505;5,1527;62;0,953540072;30,6208182;56,36357626;;;;;
studentsculpture;63;0,008470306;0,41;209457;632x505;5,2502;63;0,9547242;30,75168475;54,69049902;;;;;
studentsculpture;64;0,008525406;0,42;211698;632x505;5,3063;64;0,955726752;30,85597725;53,39279254;;;;;
studentsculpture;65;0,008453585;0,37;215758;632x505;5,4081;65;0,956951506;30,98267964;51,85759807;;;;;
studentsculpture;66;0,008859446;0,45;218963;632x505;5,4884;66;0,958039578;31,12067542;50,23574174;;;;;
studentsculpture;67;0,008614006;0,37;222380;632x505;5,5741;67;0,9590915;31,25502337;48,70550194;;;;;
studentsculpture;68;0,008871697;0,44;227206;632x505;5,695;68;0,960339613;31,39336965;47,17842044;;;;;
studentsculpture;69;0,008800266;0,43;230849;632x505;5,7864;69;0,961439743;31,530368;45,71340394;;;;;
studentsculpture;70;0,008976507;0,44;235942;632x505;5,914;70;0,962760724;31,7035052;43,92682771;;;;;
studentsculpture;71;0,008970466;0,42;240239;632x505;6,0217;71;0,964000539;31,8704592;42,27021348;;;;;
studentsculpture;72;0,008981897;0,41;243961;632x505;6,115;72;0,965077312;32,023801;40,80376718;;;;;
studentsculpture;73;0,009268808;0,41;249154;632x505;6,2452;73;0,966229532;32,18596608;39,30825396;;;;;
studentsculpture;74;0,009161838;0,44;256073;632x505;6,4186;74;0,967642413;32,39967433;37,4207879;;;;;
studentsculpture;75;0,009221697;0,41;258345;632x505;6,4756;75;0,968517405;32,54204123;36,21397836;;;;;
studentsculpture;76;0,009314348;0,41;264179;632x505;6,6218;76;0,97003959;32,78285321;34,26060597;;;;;
studentsculpture;77;0,009458649;0,47;272368;632x505;6,8271;77;0,971485569;33,02638791;32,39228391;;;;;
studentsculpture;78;0,009527448;0,46;279191;632x505;6,9981;78;0,972752126;33,24363044;30,81181748;;;;;
studentsculpture;79;0,009931929;0,48;284658;632x505;7,1351;79;0,973973847;33,46479289;29,2820226;;;;;
studentsculpture;80;0,009701359;0,41;291769;632x505;7,3134;80;0,975305383;33,73845685;27,49379413;;;;;
studentsculpture;81;0,00997472;0,49;300909;632x505;7,5425;81;0,976818261;34,04872076;25,5981326;;;;;
studentsculpture;82;0,01002773;0,48;308075;632x505;7,7221;82;0,978130357;34,33693055;23,9545108;;;;;
studentsculpture;83;0,01017374;0,5;318472;632x505;7,9827;83;0,979484493;34,64923984;22,29237686;;;;;
studentsculpture;84;0,01031066;0,46;327468;632x505;8,2082;84;0,980949635;34,99512783;20,58579187;;;;;
studentsculpture;85;0,010506771;0,52;336288;632x505;8,4293;85;0,982397567;35,37140128;18,87731545;;;;;
studentsculpture;86;0,011487134;0,59;349540;632x505;8,7614;86;0,983831279;35,80566056;17,08103981;;;;;
studentsculpture;87;0,010721992;0,49;359079;632x505;9,0006;87;0,9851708;36,22571276;15,50633225;;;;;
studentsculpture;88;0,010831332;0,5;374918;632x505;9,3976;88;0,986728193;36,76364661;13,69984647;;;;;
studentsculpture;89;0,011162723;0,56;387625;632x505;9,7161;89;0,988118468;37,29982769;12,10870201;;;;;
studentsculpture;90;0,011395263;0,51;406656;632x505;10,1931;90;0,989582946;37,94902716;10,42743869;;;;;
studentsculpture;91;0,011833415;0,59;422762;632x505;10,5968;91;0,990965623;38,6110045;8,953233488;;;;;
studentsculpture;92;0,012016665;0,57;440698;632x505;11,0464;92;0,992419182;39,466033;7,353211555;;;;;
studentsculpture;93;0,012179176;0,59;467524;632x505;11,7188;93;0,993708406;40,38892919;5,945487112;;;;;
studentsculpture;94;0,012589937;0,53;500280;632x505;12,5399;94;0,995073366;41,56226788;4,537885909;;;;;
studentsculpture;95;0,012892788;0,63;536540;632x505;13,4488;95;0,996280344;42,87604392;3,353327485;;;;;
studentsculpture;96;0,013582861;0,6;578678;632x505;14,505;96;0,99744704;44,63847443;2,234770439;;;;;
studentsculpture;97;0,014172183;0,68;625369;632x505;15,6753;97;0,998368938;46,76735269;1,368816059;;;;;
studentsculpture;98;0,014678474;0,64;675375;632x505;16,9288;98;0,999129015;49,87093982;0,6698636;;;;;
studentsculpture;99;0,015513577;0,79;744091;632x505;18,6512;99;0,999655618;54,55727681;0,227694573;;;;;
woman;79;0,009120397;0,45;225346;480x720;5,2163;79;0,950922218;34,70739712;21,99584491;;;;;
woman;80;0,009507638;0,41;231706;480x720;5,3635;80;0,952749477;34,95553523;20,77432099;;;;;
woman;81;0,009254198;0,49;240127;480x720;5,5584;81;0,955093195;35,24019371;19,45633295;;;;;
woman;82;0,009561118;0,45;246610;480x720;5,7085;82;0,957035084;35,50817968;18,29205054;;;;;
woman;83;0,01001412;0,43;256553;480x720;5,9387;83;0,958965275;35,79984784;17,10391686;;;;;
woman;84;0,009625948;0,42;264740;480x720;6,1282;84;0,960932057;36,1132078;15,91327546;;;;;
woman;85;0,01030019;0,47;272681;480x720;6,312;85;0,963064397;36,45139656;14,72111497;;;;;
woman;86;0,01005922;0,45;285809;480x720;6,6159;86;0,965404052;36,84746329;13,43798129;;;;;
woman;87;0,010415421;0,54;294568;480x720;6,8187;87;0,96751892;37,22675776;12,31415413;;;;;
woman;88;0,010372671;0,45;309848;480x720;7,1724;88;0,970042744;37,70006884;11,04265432;;;;;
woman;89;0,010670812;0,51;321923;480x720;7,4519;89;0,972174559;38,17228207;9,904946952;;;;;
woman;90;0,010865192;0,53;340821;480x720;7,8893;90;0,974804297;38,74885968;8,673500193;;;;;
woman;91;0,011116253;0,52;356980;480x720;8,2634;91;0,977301214;39,33428452;7,57969811;;;;;
woman;92;0,011323954;0,5;374766;480x720;8,6751;92;0,980138454;40,06961063;6,399105903;;;;;
woman;93;0,011718425;0,6;403787;480x720;9,3469;93;0,982838497;40,86913382;5,323128858;;;;;
woman;94;0,012296276;0,63;438422;480x720;10,1486;94;0,9860036;41,88178547;4,216011767;;;;;
woman;95;0,012905138;0,63;477657;480x720;11,0568;95;0,98909071;43,03636563;3,231794946;;;;;
woman;96;0,0133591;0,59;524617;480x720;12,1439;96;0,992417867;44,65397689;2,226807485;;;;;
woman;97;0,014358492;0,74;577383;480x720;13,3653;97;0,995197388;46,68071577;1,396396605;;;;;
woman;98;0,015008975;0,7;635273;480x720;14,7053;98;0,997574777;49,79074687;0,682347608;;;;;
woman;99;0,015821937;0,8;711540;480x720;16,4708;99;0,999049662;54,51930234;0,229694252;;;;;
womanhat;79;0,007974654;0,37;154109;480x720;3,5673;79;0,950769815;37,38577947;11,871413;;;;;
womanhat;80;0,008073054;0,39;158841;480x720;3,6768;80;0,952386933;37,57495552;11,3654022;;;;;
womanhat;81;0,008098474;0,38;165553;480x720;3,8322;81;0,954651698;37,80701959;10,77403549;;;;;
womanhat;82;0,008006334;0,39;170419;480x720;3,9448;82;0,956289671;38,004095;10,29605517;;;;;
womanhat;83;0,008522475;0,45;178674;480x720;4,1359;83;0,958078673;38,23609385;9,760475502;;;;;
womanhat;84;0,008491805;0,42;184676;480x720;4,2749;84;0,959986419;38,48558657;9,215559414;;;;;
womanhat;85;0,008459886;0,44;190554;480x720;4,4109;85;0,961866337;38,74692835;8,677358218;;;;;
womanhat;86;0,008541786;0,42;201101;480x720;4,6551;86;0,964047607;39,06738043;8,060135031;;;;;
womanhat;87;0,008659326;0,43;207761;480x720;4,8092;87;0,965958773;39,35366047;7,54595679;;;;;
womanhat;88;0,010601342;0,46;219825;480x720;5,0885;88;0,968421284;39,7447441;6,896138117;;;;;
womanhat;89;0,009220728;0,42;229799;480x720;5,3194;89;0,970690606;40,12905381;6,312116127;;;;;
womanhat;90;0,009495268;0,4;245688;480x720;5,6872;90;0,973231937;40,60271552;5,659900656;;;;;
womanhat;91;0,00980174;0,52;258830;480x720;5,9914;91;0,975668141;41,09393011;5,054606481;;;;;
womanhat;92;0,009996889;0,46;272524;480x720;6,3084;92;0,978296803;41,6905011;4,405855517;;;;;
womanhat;93;0,010406741;0,48;296570;480x720;6,865;93;0,981059499;42,38055642;3,758587963;;;;;
womanhat;94;0,010756742;0,49;325491;480x720;7,5345;94;0,984138274;43,25208542;3,075189043;;;;;
womanhat;95;0,011204043;0,54;359809;480x720;8,3289;95;0,98708605;44,25272543;2,442349537;;;;;
womanhat;96;0,011813995;0,51;401170;480x720;9,2863;96;0,990490298;45,65823804;1,767081404;;;;;
womanhat;97;0,012733148;0,67;449676;480x720;10,4091;97;0,99347932;47,4117386;1,180066551;;;;;
womanhat;98;0,013810501;0,65;507778;480x720;11,7541;98;0,996325501;50,06689689;0,640310571;;;;;
womanhat;99;0,014922635;0,73;590134;480x720;13,6605;99;0,9984801;54,50302952;0,23055652;;;;;
